env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1815288875,0,True,0.0,0.0,0.0
1815288875,1,False,-0.43666184,0.01338932914441951,0.015914181644419045
934874611,0,False,0.0,0.0,0.0
934874611,1,False,-0.047472566,-0.03167448515843363,-0.032327320158429984
934874611,42,True,0.03976372,0.0010926389284547366,0.0013437389284547407
80431573,0,False,0.0,0.0,0.0
80431573,1,False,0.068151616,-0.02527597018247832,-0.025401920182481774
80431573,33,True,0.10183187,-0.028999999999999998,-0.029000000000003467
1574315087,0,True,0.0,0.0,0.0
1574315087,1,False,-0.13778722,-0.028031421816141877,-0.027931121816138216
2063386605,0,True,0.0,0.0,0.0
2063386605,1,False,-0.45301083,-0.021521990712515815,-0.021872278212512697
1960950962,0,False,0.0,0.0,0.0
1960950962,1,False,-0.107574835,-0.02680149530875875,-0.02497367280875551
1960950962,14,True,0.006544091,-0.00025527614397535814,-0.0003554161439751624
1477834533,0,True,0.0,0.0,0.0
1477834533,1,False,-0.5174026,0.13760568718843125,0.15428572218843328
1540227384,0,False,0.0,0.0,0.0
1540227384,1,False,-0.14944628,-0.3207648037024162,-0.3030851037024149
1540227384,42,True,0.32845452,-0.012377206626737802,-0.012127181626738093
235003195,0,False,0.0,0.0,0.0
235003195,1,False,-0.04799051,-0.02169263323487769,-0.019914613234874423
235003195,14,True,0.06382069,-0.0006127159050019343,-0.000712875904994803
599768715,0,False,0.0,0.0,0.0
599768715,1,False,-0.06447958,-0.047224967826546047,-0.030151490752096777
599768715,16,True,0.040779546,0.00022023869543969475,0.00014527619543969195
237730646,0,False,0.0,0.0,0.0
237730646,1,False,-0.18660432,-0.4946899888764378,-0.48339732887689024
237730646,1312,True,0.11532086,0.24422570459471338,0.23942954459425891
692979998,0,False,0.0,0.0,0.0
692979998,1,False,-0.0835852,-1.0236777908857206,-1.0081297708857164
692979998,314,True,0.13205746,0.03391395692083954,0.03371401692038489
974180470,0,False,0.0,0.0,0.0
974180470,1,False,0.032283854,-0.04774311883372384,-0.046287856333947275
974180470,12,True,0.15323484,0.001139168301729221,0.0010136933015019167
2081413206,0,False,0.0,0.0,0.0
2081413206,1,False,-0.046943784,-0.07751810301125595,-0.0777677630112521
2081413206,14,True,0.0657834,0.004846570537812234,0.004746580537812406
1660374791,0,False,0.0,0.0,0.0
1660374791,1,False,0.0066472962,0.05942755389991916,0.05753039389992409
1660374791,327,True,0.08265578,0.011538552957437886,0.010639892957442498
556395285,0,False,0.0,0.0,0.0
556395285,1,False,-0.100189,0.032949209501846405,0.032447329501849254
556395285,14,True,0.051271476,-0.001572777334305775,-0.0016730273343199542
260383305,0,False,0.0,0.0,0.0
260383305,1,False,0.14443803,-0.02931533647135076,-0.029440561471574256
260383305,1310,True,0.22559118,0.10090933766634702,0.09529589766634672
293737444,0,True,0.0,0.0,0.0
293737444,1,False,-0.32378772,0.02219021450374016,0.02815242476202684
1631235328,0,False,0.0,0.0,0.0
1631235328,1,False,-0.15208726,-0.3178182753581229,-0.3122226253581175
1631235328,272,True,0.14507037,0.00017489499954503884,0.0
888852393,0,True,0.0,0.0,0.0
888852393,1,False,-0.28852978,-0.04847862232534139,-0.03927806288747604
1992038869,0,False,0.0,0.0,0.0
1992038869,1,False,-0.0066429824,-0.02957897047695164,-0.02972964547695156
1992038869,35,True,0.06363805,-0.029090759427130575,-0.029090774427130484
885409025,0,False,0.0,0.0,0.0
885409025,1,False,0.08263269,0.029670513576784963,0.028670213576788228
885409025,33,True,0.18737319,0.023551612162462376,0.022676337162465643
324050449,0,False,0.0,0.0,0.0
324050449,1,False,-0.34818923,0.03038751068652798,0.03691602818652129
324050449,56,True,0.06832558,-0.0019416139880766292,-0.002140973988083772
1644936431,0,True,0.0,0.0,0.0
