episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
33,14.324854271657387,11.392346389241936,11.22925836210505,4.349504949084222,-2.220446049250313e-16,-6.879753413020823,0.0,-0.16308802713404205,0.0921135036341667,17.12456680449304,-17.032453300858887,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.384761006935783,46.0,0.00023267171427506018,7.755723809168674e-05,0.2384857679919704,9.574567577113276,1.1911887645721435,30.0,0.00023267171427506018,7.755723809168674e-05,-0.2569361905256907,4.008474930127462
34,-2.776842923332879,-9.548902289101386,-9.180125500035846,27.958455451188094,0.0,37.13858095122393,0.0,0.36877678906342837,0.807563428438101,-26.02318075441299,26.830744182851078,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.142028909741025,33.0,0.00023088664438004886,7.696221479334962e-05,0.2174439202768333,10.10305695100264,1.0584613462289174,30.0,0.00023088664438004886,7.696221479334962e-05,-0.36819117118914924,4.133362932999929
35,11.224456210999051,8.822997840504256,8.705064499726026,2.637205289399162,-8.881784197001252e-16,-6.067859210326857,0.0,-0.11793334077852516,0.6574099414693109,15.49663954054167,-14.83922959907236,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.988053913469668,54.0,0.00022911526963719647,7.637175654573218e-05,0.11465389329802107,10.620403457570958,0.868553360303243,30.0,0.00022911526963719647,7.637175654573217e-05,-0.43850715160369874,3.756237037976583
36,22.198114740142046,22.021706489268144,21.98513510489917,7.435971170003494,0.0,-14.549163934895681,0.0,-0.03657138437011749,0.3725982235394554,4.200098223540737,-3.8275000000012795,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,7.177829114402213,41.0,0.0002273574849765597,7.57858283255199e-05,0.11341016192170905,11.180388392471686,0.8552631616592408,30.0,0.00022735748497655967,7.57858283255199e-05,-0.49088737964630125,4.4405884067217505
37,48.212298678599836,-78.79448933433018,-77.41242084684498,-47.264649906856405,0.0,30.147770939988582,0.0,1.382068487486093,0.1570614242659616,-112.6972883493343,112.85434977360029,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.636641064205685,37.0,0.0002256131861342975,7.520439537809918e-05,0.03391379983843984,11.435274794295028,0.7432405491669972,30.0,0.0002256131861342975,7.520439537809918e-05,-0.5560758888721467,4.130954186121623
38,36.1495001726575,36.13949406195694,36.135596586956936,-5.448792243303928,0.0,-41.584388830260885,0.0,-0.0038974749999997785,0.6128054883664333,1.000305488366422,-0.387499999999978,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.836082502415306,38.0,0.00022388226964648665,7.462742321549556e-05,0.10630907637900427,11.39627510622928,0.7592253625392914,30.0,0.00022388226964648665,7.462742321549556e-05,-0.5536864638328552,4.469368282953898
39,62.477057579629616,44.94737143964049,44.92908953963921,-0.7893005689767157,0.0,-45.718390108615914,0.0,-0.01828189999999915,39.98346801590567,41.86846801590562,-1.8849999999999483,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.46069809794426,40.0,0.00022216463284298462,7.405487761432821e-05,0.049803940253332256,12.892521214485168,0.6932068993647893,30.0,0.0002221646328429846,7.405487761432821e-05,-0.5946734438339869,4.626587271690369
40,23.55648405736014,21.081377784946,21.065952047447514,-7.269671749259478,0.0,-28.335623796706994,0.0,-0.015425737499999873,14.312024292747878,15.732470474830519,-1.420446182082644,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.416460523799974,49.0,0.0002204601738413398,7.348672461377994e-05,-0.005139650282811145,13.066361475963982,0.5886946717898051,30.0,0.0002204601738413398,7.348672461377994e-05,-0.5871897091468176,4.603554574648539
41,16.778946904275873,16.750698519013074,16.741089879013533,-0.20599056208146416,0.0,-16.94708044109499,0.0,-0.009608639999999795,0.7250302543702816,1.6807255951760451,-0.9556953408057831,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.013294049671718,42.0,0.00021876879154074827,7.292293051358275e-05,0.04111987438851169,15.086150702976045,0.5955819497505824,30.0,0.00021876879154074825,7.292293051358274e-05,-0.6094168345133464,4.433458924293518
42,20.689530993489317,20.636535180556827,20.62095584305709,-3.8452832975874385,0.0,-24.466239140644536,0.0,-0.01557933749999931,0.7495819475529544,2.302081947552889,-1.552499999999931,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.751743720637427,36.0,0.00021709038561605672,7.236346187201891e-05,0.07736492027632064,15.259679873784384,0.5929040009776751,30.0,0.00021709038561605672,7.236346187201891e-05,-0.671085774898529,4.1782630721728005
43,-20.376625562859772,-24.063892859438234,-24.105412219170116,19.476278290253816,0.0,43.58169050942392,0.0,-0.041519359733815826,0.4336657605891219,19.20225845201147,-18.76859269142235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.967543330303458,43.0,0.00021542485651181197,7.180828550393733e-05,-0.05117236177415349,14.542401757351188,0.5713485767443974,30.0,0.00021542485651181197,7.180828550393733e-05,-0.6832857380310694,4.008977929751079
44,8.622438485355815,0.6752159740878785,1.143034546582514,18.874179825598095,0.0,17.731145279015575,0.0,0.467818572495205,0.3905741963183118,-28.190818560779565,28.58139275709787,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,7.876006396193254,38.0,0.0002137721054363557,7.125736847878523e-05,-0.11775057968732558,15.796185920113011,0.7179206604758899,30.0,0.00021377210543635568,7.125736847878523e-05,-0.7469121207793553,5.044237152735392
45,16.273898280043287,16.24322250758151,16.234646002579172,-4.886791431386055,0.0,-21.121437433965223,0.0,-0.008576504999999898,0.9433040338596612,1.7514500410167528,-0.8081460071570702,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.860062884247822,46.0,0.00021213203435596425,7.071067811865475e-05,-0.16362908729554518,17.872573665950608,0.5960592711965244,30.0,0.00021213203435596425,7.071067811865475e-05,-0.7431184818347295,4.986633189519247
46,4.81933029132626,4.796488886428468,4.788464086427282,-13.95267480711174,0.0,-18.74113889353902,0.0,-0.008024799999999544,0.7913373183308465,1.5113373183307575,-0.7199999999999136,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.210438522132668,37.0,0.00021050454598903415,7.016818199634472e-05,-0.13651122847521627,17.71423458408665,0.5898132661978404,30.0,0.00021050454598903415,7.016818199634472e-05,-0.7449834813674291,4.948996138572693
47,13.58256666426445,13.581776811312736,13.580976411315406,7.707012783473725,-3.469446951953614e-18,-5.873963627841686,0.0,-0.0008004000000004097,0.3597930739317263,0.2810432265175759,0.07874984741412243,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709555773174062,51.0,0.0002088895438003116,6.96298479334372e-05,-0.17610244003727155,17.488790268991508,0.5306799684961637,30.0,0.0002088895438003116,6.962984793343719e-05,-0.7628094613552093,5.474049043655396
48,-0.5590254462136365,-0.5634380469587564,-0.5706373269604403,-0.021975312247717288,0.0,0.5486620147127218,0.0,-0.007199280000000274,0.024274095921157368,0.6642740959212539,-0.6400000000001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.841872575806408,41.0,0.00020728693199516637,6.90956439983888e-05,-0.30264305287018056,19.040317930826326,0.5235376556714376,30.0,0.0002072869319951664,6.90956439983888e-05,-0.8425284882386526,4.764068619410197
49,6.342549635182367,6.32742854581915,6.31538774581941,-12.539083537249049,0.0,-18.854471283068452,0.0,-0.012040800000000457,0.02967838735237649,1.2296783873524255,-1.2000000000000455,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.934402704238892,45.0,0.00020569661551390992,6.856553850463664e-05,-0.2719615523185995,18.88062246110704,0.45094227492809297,30.0,0.0002056966155139099,6.856553850463663e-05,-0.816229889790217,4.748868950208029
50,0.33284786905227504,0.29206088766878824,0.2808653676693253,-2.4829543808343413,0.0,-2.7638197485036713,0.0,-0.011195519999998911,0.8998957213479457,2.0195787031825922,-1.1196829818346747,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.187321657484228,44.0,0.0002041185000261565,6.803950000871885e-05,-0.26647727293047035,20.299462643536653,0.5333380440870921,30.0,0.0002041185000261565,6.803950000871885e-05,-0.8672617395718892,5.827020009358724
51,-30.472082926851726,-31.851870696451286,-31.67360960986728,38.31507319155174,0.0,69.98868280141907,0.0,0.17826108658466897,0.6774801627510243,-11.746436777165913,12.423916939916925,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.144923448562622,47.0,0.00020255249192522847,6.751749730840951e-05,-0.32878857874806894,22.062239058474276,0.4204534168044726,30.0,0.0002025524919252285,6.751749730840951e-05,-0.8657075862089793,5.221086215972901
52,-16.75733372486502,-28.957494950454794,-28.523623704405612,-3.377202531928261,0.0,25.146421172477385,0.0,0.43387124605048255,0.9437708138570144,-34.928729186143855,35.87250000000088,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.373374254275591,39.0,0.00020099849832260345,6.699949944086781e-05,-0.4520378842567786,20.87340839092548,0.459754961480697,30.0,0.0002009984983226034,6.699949944086781e-05,-0.7900378237167994,5.452879079182943
53,-8.312380133477433,-8.319835179628592,-8.319835179630404,-20.38676939191311,0.0,-12.066934212282703,0.0,0.0,0.8634260912874794,0.8634260912874865,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.6599802412885305,47.0,0.00019945642704240473,6.648547568080159e-05,-0.4906729666635077,24.9035315817975,0.46784926056861875,30.0,0.00019945642704240473,6.648547568080159e-05,-0.8495210508505503,5.910543950398763
54,9.524296662013002,9.52429652510206,9.53069972510136,5.959797870524132,0.0,-3.5709018545772304,0.0,0.006403199999999863,0.4762998521130726,-0.0037001478869269633,0.4800000000000182,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.686527522834572,37.0,0.00019792618661593412,6.597539553864472e-05,-0.49593761643847906,22.353117530410355,0.4219906084239483,30.0,0.00019792618661593412,6.597539553864473e-05,-0.8290327548980713,5.648573716481526
