episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
10,-22.714025923243753,-23.0373025955348,-23.32202147037356,10.371508825279943,0.0,33.693530295653495,-0.28493091912980617,0.00021204429014377973,0.0642575481222849,-5.685742451879513,5.750000000001798,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
11,-18.81529574687971,-18.816862092840484,-20.592977368479286,44.579856966085075,0.0,65.17283433456436,-1.7761152756396825,0.0,0.39577088836549024,0.39577088836548846,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
12,12.620244888399611,12.618933363026887,12.618933363028539,6.453664601003874,-4.440892098500626e-15,-6.165268762024666,0.0,0.0,0.3621498823311242,0.36214988233111534,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,
13,32.447842295252485,6.115416451040641,6.132774126368275,-8.933210770381097,-1.7763568394002505e-15,-15.065984896749367,0.0,0.01735767532917142,57.582630170557756,51.315130170556756,6.267500000001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,1.6447142089891713,1.3526139466585256,1.3006377947443468,-7.25777781021897,0.0,-8.55841560496332,0.0,-0.05197615191123338,0.6321300736572653,5.404630073655787,-4.772499999998519,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
15,18.83675119679305,-2.4152578105326654,-2.4152578105309974,-16.10976068458438,-1.7763568394002505e-15,-13.694502874053379,0.0,0.0,46.02403045829874,46.09990130935826,-0.07587085105951637,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
16,-50.86328349998257,-50.87078457540689,-52.29802878031198,1.849211826019615,0.0,54.147240606331614,-1.4272442049077654,0.0,0.8660874912108483,0.8660874912108198,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
17,9.932451347356618,9.913180592238314,9.93945659446824,-4.867521281386111,0.0,-14.806977875854349,0.0,0.02627600222881335,0.6893352830917792,-1.3881914535936635,2.07752673668543,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
18,34.70159551361394,34.6975616606029,34.69679862189713,9.580767164228341,-3.552713678800501e-15,-25.116031457668797,0.0,-0.0007630387047546717,0.2959222506596859,0.6351262087995496,-0.3392039581398637,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
19,-8.23519974660172,-8.23541672133319,-8.288333046046066,3.7585535411581805,0.0,12.046886587204241,-0.05830822470636576,0.0053919000000002045,0.3887887659560505,-0.14730062167868563,0.5360893876347494,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
20,39.0,-61.0,-61.0,-84.42230914661381,0.0,-23.42230914661381,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
21,33.86380000000099,-56.500235999999745,-56.4513204147926,-78.84312650678199,0.0,-22.39180609198937,0.0,0.04891558520725671,100.0,95.06000000000039,4.939999999999618,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
22,55.863500000001295,-42.04752499999748,-42.04750710883651,-82.10715211000655,0.0,-40.05964500117004,0.0,1.7891161620142588e-05,100.0,98.94999999999938,1.0500000000006224,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
23,-17.293339149364837,-116.24675229920452,-116.24149704920518,-129.68262495061444,0.0,-13.441127901409311,0.0,0.005255250000000556,100.0,99.47533018283461,0.5246698171653925,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
24,35.86653532498167,10.828032861393154,10.828032861392696,-13.190863159069014,0.0,-24.018896020461717,0.0,0.0,50.03848765059603,50.03848765059603,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,-9.425328556530076,-9.44230136851622,-9.444938222887476,6.8885291687200265,3.552713678800501e-15,16.333467391607513,-0.017599959013239186,0.014963104641203916,0.9909364467219746,-1.30279745110838,2.2937338978303385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,10.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,,,,,,,,,,,,
26,42.94216909527859,9.91809862350484,9.897016861349753,-7.860747554876022,0.0,-17.75776441622578,0.0,-0.02108176215143408,56.149046399931066,57.46657330289822,-1.3175269029671322,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
27,3.3406101946124545,3.340526581010898,3.039174549766646,-1.4992310407634497,0.0,-4.538405590530094,-0.30447890624509455,0.003126875000000711,0.3972391836429807,0.09144047329060051,0.3057987103524033,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
28,-28.090359666402946,-40.56271947812959,-40.56271947813107,-7.488117455482381,0.0,33.07460202264869,0.0,0.0,35.31622829766316,35.31622829766316,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
29,41.05922319164529,38.79535855330987,38.96899519924658,4.891278660501689,0.0,-34.07771653874491,-0.029775759243928945,0.20341240518077902,30.275783900015085,15.046144484004609,15.229639416010466,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,-33.10440348169868,-39.007337490096916,-39.16243017363851,0.7826366755260628,0.0,39.945066849164576,0.0,-0.15509268354369257,0.3981722219694461,24.29595441302571,-23.897782191056287,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
31,11.720417609015785,2.9539378705067065,2.9579898955076125,-2.035299324101892,0.0,-4.993289219609504,0.0,0.004052025000000153,30.069565868833493,29.60824165415616,0.46132421467731594,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,56.69573631706892,56.67791582480791,56.678447004810536,-4.83191516985899,0.0,-61.510362174669524,0.0,0.0005311800000025677,0.8457909363335716,-1.3349341654558295,2.180725101789387,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,8.780616421448556,38.0,0.00023447058520450828,7.815686173483609e-05,0.4831251584385571,8.562076418023361,1.2066570813457171,30.0,0.00023447058520450825,7.815686173483609e-05,0.09136518699427446,3.3068737745285035
33,14.49103275234258,14.20566701874946,14.049244702425746,10.212270246985739,1.1102230246251565e-16,-3.8369744554399974,-0.16252200632131775,0.006099690000000314,5.7230905554805105,5.341963436725489,0.38112711875501826,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.008496993627304,39.0,0.00023267171427506018,7.755723809168674e-05,0.33156488625667035,9.063190716963549,1.0560613438487052,30.0,0.00023267171427506018,7.755723809168674e-05,-0.004574740515090525,2.3234693467617036
34,14.303837447654587,14.249456411185852,14.394044804114671,-3.0198970809913543,0.0,-17.413941885106038,0.0,0.14458839292746925,24.134474195157125,2.331974195156004,21.802500000001114,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,7.447096624157646,44.0,0.00023088664438004888,7.696221479334962e-05,0.1974924582649361,8.856203404339878,0.9354153460512559,30.0,0.00023088664438004886,7.696221479334962e-05,-0.10154119956617554,2.4920125782489775
35,19.76715701514331,18.93834296151364,19.06774466760213,3.588056342586957,0.0,-15.479688325015175,-0.04674076241269631,0.17614246850250198,27.518922526196192,9.103922526195351,18.415000000000866,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.953006278143989,45.0,0.00022911526963719647,7.637175654573217e-05,0.16254168053468068,9.126383728451199,1.0609655474623045,30.0,0.00022911526963719647,7.637175654573217e-05,-0.16782525529464085,3.010618668794632
36,37.586579758764856,35.05229807724927,35.26549011142885,5.541099746269374,0.0,-29.724390365159483,-6.749727453936316e-05,0.21325953145062623,2.6380726186009866,-15.919427381396558,18.557499999997518,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.366495966911316,40.0,0.0002273574849765597,7.57858283255199e-05,0.25406342223286627,9.982880234718323,1.0736811682581902,30.0,0.00022735748497655967,7.57858283255199e-05,-0.2317069744070371,3.5019195874532065
37,11.750419092084485,7.964542955094364,6.855346080869413,8.889674894622765,0.0,2.0343288137533535,-1.3352678541018577,0.2260709798796327,0.5951719794567509,-19.45732802054311,20.052499999999867,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162642309742589,31.0,0.0002256131861342975,7.520439537809918e-05,0.0984712717453799,9.956499776532572,1.1263596152265867,30.0,0.0002256131861342975,7.520439537809918e-05,-0.23875436236461003,4.196056826909383
38,-0.629528466764401,-0.9119421585311749,-1.4516770350828354,9.151256856258358,0.0,10.602933891341191,-0.5988244715535131,0.05908959499999707,0.7161736297321681,-5.314260924783182,6.03043455451533,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.936470497738231,44.0,0.00022388226964648665,7.462742321549556e-05,0.21907465576871551,10.639393828131936,0.7798853985965252,30.0,0.00022388226964648665,7.462742321549556e-05,-0.25481190780798596,4.310590622822444
39,-10.947055012205965,-14.192965837161125,-13.96645367758492,25.128388246771884,0.0,39.09484192435681,0.0,0.22651215957448945,0.9443165472781487,-18.016411476637515,18.96072802391565,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556555998952765,38.0,0.0002221646328429846,7.405487761432821e-05,-0.020065344428937686,12.555808117515163,0.8291760846972466,30.0,0.0002221646328429846,7.405487761432821e-05,-0.26224787086248397,5.7261903067429865
40,40.3017413068992,34.972326954674195,35.196493651043326,-13.396167064753692,0.0,-48.59266071579702,0.0,0.22416669636814046,0.05940479719322411,-23.085524365335534,23.144929162528754,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.606349292554353,38.0,0.0002204601738413398,7.348672461377994e-05,-0.10630181132766761,13.429072367517572,0.9608903676271439,30.0,0.0002204601738413398,7.348672461377994e-05,-0.3062770759065946,6.827780632177989
41,17.19120932031001,15.465118162424304,15.689886938108373,5.4531782110783595,0.0,-10.236708727030011,0.0,0.22476877568559886,14.533078846946523,13.138078846946017,1.3950000000005005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,5.742331940194835,46.0,0.00021876879154074825,7.292293051358275e-05,-0.1860600095242262,12.561372477075327,0.6960331970204909,30.0,0.00021876879154074825,7.292293051358274e-05,-0.3171919311086337,5.057631401220958
42,2.3071187145487784,0.8716136868203952,0.7713490444115969,0.02221735365934152,0.0,-0.7491316907522502,-0.32525778061122423,0.2249931381988763,33.801332408220205,11.98125631028893,21.820076097931267,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.106452133920458,36.0,0.00021709038561605672,7.236346187201891e-05,-0.1354419050945176,14.382747186554802,0.6189240671694278,30.0,0.00021709038561605672,7.236346187201891e-05,-0.3844143191973368,5.429756263891856
43,-34.39820197638073,-37.57950336401749,-38.427967120363476,0.14306067794464372,0.0,38.57102779830814,-1.074461116554275,0.22599736020787486,23.403703036624563,17.836203036624017,5.56750000000055,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.145290428086331,38.0,0.00021542485651181197,7.180828550393733e-05,-0.029902925714850426,14.221625227677194,0.7662528020640215,30.0,0.00021542485651181197,7.180828550393733e-05,-0.3606838991244634,6.513953526814778
44,-19.098975781937042,-21.879378281632803,-24.23480535669287,9.61316950491646,0.0,33.84797486160933,-2.579620029377793,0.2241929543176629,0.5029610267767026,-16.6745389732243,17.177500000001018,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.762176402590492,44.0,0.00021377210543635568,7.125736847878523e-05,-0.1500253365586766,15.02058685909618,0.6531459579865138,30.0,0.00021377210543635568,7.125736847878523e-05,-0.3506362795829773,5.9702019969622295
45,13.202736563995131,7.7955109992996725,8.022754856026491,-9.639750225684342,0.0,-17.662505081710837,0.0,0.2272438567285276,0.4110258811563199,-23.253441819858537,23.66446770101485,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,5.412773931348646,37.0,0.00021213203435596428,7.071067811865475e-05,-0.07742781252474398,16.548864441948968,0.5812030605971813,30.0,0.00021213203435596425,7.071067811865475e-05,-0.3740923643112183,6.379061690966288
46,-12.751658745308305,-16.151838096381564,-17.26360055671596,10.408794112006548,0.0,27.672394668722518,-1.3364809864790885,0.22471852614178922,0.984575242055044,18.43957524205278,-17.454999999997757,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.563520563276191,38.0,0.00021050454598903415,7.016818199634472e-05,-0.18227565097377488,14.307404003645244,0.7451372896631558,30.0,0.00021050454598903415,7.016818199634472e-05,-0.35950872004032136,6.899017822742462
47,19.432735464717553,15.216558035486614,15.426615708497025,-0.8062240026689627,0.0,-16.232839711165994,-0.01146811265954284,0.22152578566922476,0.8041675154008487,-20.53333248459913,21.33749999999999,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491476199565789,39.0,0.0002088895438003116,6.96298479334372e-05,-0.23961612018637168,16.67513869358943,0.8721067269643148,30.0,0.0002088895438003116,6.962984793343719e-05,-0.371418771147728,8.63866756359736
48,-25.35329259721948,-32.86363023915279,-33.34414371638982,-6.6252109152166785,3.552713678800501e-15,26.718932801173136,-0.707135735196033,0.22662225795910537,0.701134215878966,-27.404995241622125,28.10612945750109,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.223882593606648,38.0,0.0002072869319951664,6.90956439983888e-05,-0.3213648001026166,17.153273883618805,0.786043960104386,30.0,0.0002072869319951664,6.90956439983888e-05,-0.3777991160750389,8.027846391995748
49,-37.48474470681013,-37.484744753382614,-37.59424393901496,-2.588880236910724,0.0,35.00536370210422,-0.11671438563615766,0.007215199999999596,0.8457865548814851,-0.0021580657538988746,0.8479446206353565,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0996677080790205,45.0,0.00020569661551390992,6.856553850463664e-05,-0.36461255012287036,18.69593310885959,0.7014479781190555,30.0,0.0002056966155139099,6.856553850463663e-05,-0.37143590052922565,6.040520012378693
50,4.3050685932326305,3.52664101899868,2.8585038972997485,8.139950623681143,0.0,5.281446726381397,-0.7674098466980652,0.09927272499999502,0.4396457326218126,-8.822854267378275,9.262500000000085,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,4.27904349395207,35.0,0.0002041185000261565,6.803950000871885e-05,-0.372651487163135,18.159632682800293,0.7527571144203345,30.0,0.0002041185000261565,6.803950000871885e-05,-0.4049307535092036,7.438633481661479
51,-54.77286121203957,-54.77609651707753,-57.753680991864776,1.6467353383041363,0.0,59.40041633016892,-2.9847902497877286,0.007205774999999591,0.15620258105741414,-0.5687974189425198,0.7249999999999588,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,4.657370339269224,46.0,0.0002025524919252285,6.751749730840951e-05,-0.43005088554776233,18.24057095983754,0.6263358041644096,30.0,0.0002025524919252285,6.751749730840951e-05,-0.42185171544551847,6.990765786170959
52,9.905752059648876,6.81743993192077,7.011287457195964,9.013274950042168,8.881784197001252e-16,2.0019874928462023,-0.03315128925724764,0.22699881453260246,0.39640580949034643,-17.57359419051238,17.970000000002727,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,4.575912007065707,43.0,0.00020099849832260343,6.699949944086781e-05,-0.4703573939758678,21.14057840302933,0.6661983388165633,30.0,0.0002009984983226034,6.699949944086781e-05,-0.4112709452708562,7.755797282854716
53,13.710965934250853,13.710956306318336,13.54858078523222,-0.8182813524091817,0.0,-14.366862137641403,-0.1695884810845314,0.007212960000000274,0.9110289099345437,0.03102890993453089,0.8799999999999955,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937710126241048,42.0,0.00019945642704240473,6.648547568080159e-05,-0.5581529321415084,21.44613956269764,0.5288594981034597,30.0,0.00019945642704240473,6.648547568080159e-05,-0.41917829811573026,6.658254710833232
