episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
10,-7.799938800355449,-14.334585467557245,-14.33458546755781,12.489283920148491,0.0,26.823869387706303,0.0,0.0,37.48669150221929,-25.562954968473022,63.0496464706923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
11,-3.9310611021833757,-33.53301980013501,-33.533019800132784,-36.762920412359975,0.0,-3.2299006122271807,0.0,0.0,55.93882653739576,54.407682084381825,1.5311444530139255,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
12,10.989984325273326,10.988554373909546,10.988554373907867,-8.64467153543647,0.0,-19.633225909344336,0.0,0.0,0.3781469772165451,0.378146977216522,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
13,-51.64589076933407,-51.64635999797791,-51.64635999798206,-14.312218877816107,0.0,37.334141120165974,0.0,0.0,65.31661686080169,0.21661686080122422,65.10000000000048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,46.82878650931161,41.42349166534136,41.423491665339846,5.265552019507228,0.0,-36.157939645832606,0.0,0.0,12.638762767851205,23.249289976191214,-10.610527208340017,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
15,2.509794745895706,2.509186149823818,2.5091861498206534,9.504838033447756,0.0,6.995651883627105,0.0,0.0,0.5466974000446214,0.2466974000446629,0.29999999999998295,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
16,-12.453548474990384,-12.457137194863657,-12.457137194864217,19.532104819014773,0.0,31.989242013878982,0.0,0.0,0.5990592519335678,0.5990592519335811,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
17,20.84056837306707,20.817068040052217,20.81706804005057,5.7590184720397,0.0,-15.058049568010873,0.0,0.0,0.7170181666158442,-1.5329818333840226,2.249999999999872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,3.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
18,27.779637682011526,24.584116179380423,24.5841161793806,-16.074960877496864,0.0,-40.659077056877464,0.0,0.0,0.8739783435142527,-17.876021656484703,18.749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
19,24.750941252699196,24.748424403331544,24.748424403330013,-5.483691828592547,0.0,-30.23211623192256,0.0,0.0,0.30542952551319047,0.5016821072802595,-0.19625258176706373,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
20,26.0,-74.0,-74.0,-92.01672131032234,0.0,-18.016721310322346,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
21,16.221882528723654,-88.26499990230641,-88.26499990230695,-96.40686353115755,0.0,-8.141863628850603,0.0,0.0,100.0,102.21882528723859,-2.2188252872385923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
22,-11.310791530579081,-55.54081139074472,-55.54081139074515,-62.481359447786005,0.0,-6.940548057040834,0.0,0.0,100.0,66.50565378985883,33.49434621014118,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
23,26.67939999999857,-74.75571225000138,-74.75571225000073,-82.63568549279252,0.0,-7.879973242791775,0.0,0.0,100.0,100.71499999999997,-0.714999999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
24,-5.141894604314075,-5.143977768779971,-5.14397776878085,9.948770674606891,0.0,15.09274844338775,0.0,0.0,0.45641696571181,0.45641696571181267,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,35.94221148798715,-29.92037894490936,-29.920378944909316,-64.97739887486068,0.0,-35.05701992995132,0.0,0.0,100.0,81.15577024025865,18.84422975974135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
26,22.11263814091035,22.068180939845846,22.068180939843813,5.214185554225058,2.220446049250313e-16,-16.853995385618756,0.0,0.0,0.18504842912409458,-2.108487634881991,2.2935360640060645,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
27,-37.6817597958148,-37.68392130454926,-37.683921304547226,-15.140449614821884,0.0,22.543471689725326,0.0,0.0,0.5474202871953082,0.464920287195298,0.08250000000000313,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
28,34.0743967225917,-14.287635230651112,-14.287635230650142,-38.40430346462204,0.0,-24.1166682339719,0.0,0.0,69.54281555505415,69.54281555505415,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
29,-19.65648504193632,-88.25505239586549,-88.25505239586528,-84.76698897378638,0.0,3.4880634220789166,0.0,0.0,100.0,82.82425209679178,17.175747903208215,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,40.84488873995724,21.883390498118548,21.883390498121372,-38.59581397069224,0.0,-60.479204468813606,0.0,0.0,0.34480249333955726,43.54480249333862,-43.19999999999908,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
31,-20.18692878204143,-23.141046544419417,-23.14104654442032,-6.034483208508853,0.0,17.106563335911463,0.0,0.0,18.33772763978547,17.18754712685317,1.1501805129322917,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,-1.3502589209485305,-9.396647751202018,-9.39664775120066,-10.156759885285496,3.552713678800501e-15,-0.7601121340848325,0.0,0.0,30.263905886848818,28.36615735388473,1.8977485329640669,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.952682054042816,0.00011723529260225412,11.69463381767273,1.9018175423145294,55.91088104248047,40.0,1.6944763481616973,0.00011723529260225412,4.583340454101562,0.668557791908582,10.929823875427246,30.0
33,13.624445231025296,13.624052048228213,13.624052048229295,6.7442986352084695,-2.220446049250313e-16,-6.879753413020823,0.0,0.0,0.1982883751213933,0.19828837512139064,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.88525148578312,0.00011633585713753009,10.452828863392705,1.6806154017863066,54.20410919189453,46.0,1.4672150293986002,0.00011633585713753009,4.513300228118896,0.6062003294626872,10.390323638916016,30.0
34,-13.236786043111598,-13.239483390157043,-13.239483390156224,23.89909756106772,5.551115123125783e-17,37.13858095122393,0.0,0.0,0.20064010113944164,-0.519359898860543,0.7199999999999847,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.546970562501388,0.00011544332219002443,11.180152965314461,1.5894954312931409,53.43885040283203,33.0,1.300871189435323,0.00011544332219002443,4.373292092482249,0.5345622022946676,9.422887802124023,30.0
35,12.87347758759484,12.871415525702622,12.871415525701389,6.803556315374532,0.0,-6.067859210326857,0.0,0.0,0.8215993164735664,0.45409931647356494,0.3674999999999642,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.426281465424431,0.00011455763481859824,11.843258018846866,1.5541869159098025,53.176727294921875,54.0,1.0238731493552526,0.00011455763481859824,3.9983224550882976,0.46388020118077594,8.737809181213379,30.0
36,22.787381984313267,22.786159505136975,22.786159505136617,8.236995570240937,0.0,-14.549163934895681,0.0,0.0,0.11198978878810806,-0.34963969687261465,0.4616294856607027,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,7.604561916211757,0.00011367874248827985,12.410409241187864,1.5301288104638822,52.69940948486328,41.0,0.9828068137168884,0.00011367874248827983,4.563842519124349,0.4395157208045324,8.339506149291992,30.0
37,-28.783049403774058,-31.414416832172073,-31.414416832174176,-1.2666458921855854,0.0,30.147770939988582,0.0,0.0,21.006490154723778,16.221490154723814,4.784999999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.04478797397098,0.00011280659306714875,12.71517868299742,1.5285004731771108,52.76176071166992,37.0,1.0973042080799738,0.00011280659306714875,4.925004641215007,0.4548584719498952,15.6633882522583,30.0
38,47.845184544983304,45.10388843024096,45.10388843023829,3.519499599977426,0.0,-41.584388830260885,0.0,0.0,16.62409285105842,16.556859952123617,0.06723289893482724,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.379252741211339,0.00011194113482324333,13.004995785261455,1.4995865382646258,52.491722106933594,38.0,1.876907350619634,0.00011194113482324333,7.394267845153808,0.5449169059594472,21.653902053833008,30.0
39,61.1736941980808,23.91672228875042,23.91672228874742,-21.80166781986851,0.0,-45.718390108615914,0.0,0.0,57.73598942211001,61.03848942211003,-3.3025000000000126,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,9.407695347070694,0.00011108231642149231,15.218108785152435,1.5685480147600175,52.17793273925781,40.0,1.361430952946345,0.0001110823164214923,7.521427742640177,0.5103098303079605,18.843183517456055,30.0
40,33.348680391524596,31.8270595959332,31.82705959593127,3.491435799224275,3.552713678800501e-15,-28.335623796706994,0.0,0.0,11.585399448706141,12.335399448706127,-0.7499999999999929,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.562037555538878,0.0001102300869206699,15.033888242682632,1.5484979468948987,52.045318603515625,49.0,1.17111534178257,0.0001102300869206699,6.970973761876424,0.4900572677453359,17.01348304748535,30.0
41,23.714176247030615,23.693506652411916,23.693506652411326,6.74642621131633,0.0,-16.94708044109499,0.0,0.0,0.8768484375021046,1.437692408643051,-0.560843971140957,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.839413336345127,0.00010938439577037414,18.49598907289051,1.5555514352662223,51.88959503173828,42.0,0.8939240554968516,0.00010938439577037412,6.154579663276673,0.4386372099320094,15.435850143432617,30.0
42,29.676629228553153,28.132008638944537,28.132008638944598,3.6657694983000675,0.0,-24.466239140644536,0.0,0.0,12.315776588524315,12.428276588524321,-0.1124999999999865,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.446028490861257,0.00010854519280802836,16.825722800360786,1.5039861566490598,51.68731689453125,36.0,0.9381585170825323,0.00010854519280802836,8.132924787203471,0.44965165058771767,14.01796817779541,30.0
43,-35.23702070618488,-38.93848193828297,-38.93848193828142,4.643208571142511,0.0,43.58169050942392,0.0,0.0,19.23918197870711,19.23918197870713,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.493251706278602,0.00010771242825590599,16.246749456538712,1.4225796322489894,51.26404571533203,43.0,0.8431046237548192,0.00010771242825590599,6.845838189125061,0.43451094031333926,13.273189544677734,30.0
44,-0.7314117008536559,-0.7361853741052464,-0.7361853741057272,16.994959904909862,0.0,17.731145279015575,0.0,0.0,0.6909177412391898,0.6909177412391805,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.478914248315911,0.00010688605271817785,17.798478352396113,1.4983653112461692,51.473628997802734,38.0,0.9944824278354645,0.00010688605271817784,7.514840753873189,0.45711545944213866,12.574383735656738,30.0
45,19.536756076894644,19.528702204620224,19.528702204617243,-1.5927352293479793,0.0,-21.121437433965223,0.0,0.0,0.8974336897186816,0.8974336897187278,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,6.296868785567906,0.00010606601717798212,19.0994815826416,1.4770705518515215,19.492298126220703,46.0,0.7465635279814402,0.00010606601717798212,7.891250936190287,0.438421489795049,6.934115409851074,30.0
46,17.96870094252541,17.96596627450486,17.96596627450532,-0.7751726190337029,0.0,-18.74113889353902,0.0,0.0,0.8317625202210905,0.5229405339565649,0.3088219862645149,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.393272799414557,0.00010525227299451708,19.155166677526527,1.4625279806755684,51.12705612182617,37.0,0.8102384686470032,0.00010525227299451708,7.867984692255656,0.43232094645500185,10.392196655273438,30.0
47,6.229646539246635,6.229641489994883,6.229641489998423,0.3556778621567436,4.163336342344337e-17,-5.873963627841686,0.0,0.0,0.25860611058917016,0.022470540161976582,0.23613557042720423,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264782961677103,0.0001044447719001558,19.635308882769415,1.4420704093633914,50.00734329223633,51.0,0.7237702697515488,0.0001044447719001558,8.152584902445476,0.41616167525450387,8.59924602508545,30.0
48,4.007441198240413,4.00364439348291,4.003644393481293,4.552306408194019,5.551115123125783e-17,0.5486620147127218,0.0,0.0,0.43118217740391174,0.6161821774039464,-0.18500000000003425,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416144661787079,0.00010364346599758318,20.351221968487994,1.4371984819086587,49.550743103027344,41.0,0.68292795419693,0.0001036434659975832,7.609044742584229,0.40604844093322756,7.740141868591309,30.0
49,14.11697247270761,14.11696285716412,14.116962857161974,-4.737508425906487,3.469446951953614e-18,-18.854471283068452,0.0,0.0,0.013508939823935862,0.031008939823978565,-0.017500000000001847,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.177311780717638,0.00010284830775695496,21.285120434231228,1.4591923793156942,49.25170135498047,45.0,0.6963442752758662,0.00010284830775695495,8.562541476885478,0.4114512115716934,7.261568546295166,30.0
50,5.243544092366166,5.232806896296308,5.232806896300804,2.4689871477971357,-1.734723475976807e-18,-2.7638197485036713,0.0,0.0,0.4762044233576006,1.0362044233575625,-0.5599999999999881,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.748635362495076,0.00010205925001307825,21.022474570707843,1.4202994975176724,48.98208999633789,44.0,0.7215117156505585,0.00010205925001307825,9.38357990582784,0.43605216443538664,7.142158031463623,30.0
51,-46.799046496803435,-46.79966836977057,-46.79966836977053,23.189014431648538,-5.551115123125783e-17,69.98868280141907,0.0,0.0,0.2891305523117893,0.24937380919832836,0.03975674311347515,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060209025727941,0.00010127624596261423,24.476448830137862,1.529699906389764,48.75904846191406,47.0,0.6784772912661234,0.00010127624596261425,8.657180420557658,0.427992312113444,6.485084056854248,30.0
52,-19.014395979985302,-19.01458982885193,-19.01458982885196,6.131831343625405,-1.1102230246251565e-16,25.146421172477385,0.0,0.0,0.7982703815178809,-0.13922961848210136,0.9375,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4048504279210015,0.00010049924916130173,23.138944087884365,1.4431582322487464,19.88153076171875,39.0,0.7631554623444875,0.0001004992491613017,10.629536199569703,0.44571745991706846,7.357956886291504,30.0
53,6.487180397286458,5.701159672383107,5.701159672383955,-6.36577453989875,0.0,-12.066934212282703,0.0,0.0,0.7082809859219594,8.865780985921948,-8.157499999999974,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.418624705456672,9.972821352120236e-05,26.209640036238,1.5147090034281954,48.925296783447266,47.0,0.8167097906271616,9.972821352120236e-05,9.789821990331014,0.451066259543101,7.636927604675293,30.0
54,9.896220439483484,9.892569464022356,9.892569464023737,6.321667609446499,0.0,-3.5709018545772304,0.0,0.0,0.6042330230239941,0.6042330230239921,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.21943634265178,9.896309330796706e-05,25.227947931031924,1.4577598668433525,47.80572509765625,37.0,0.7997987816731135,9.896309330796706e-05,9.360997422536213,0.46171364684899646,7.957344055175781,30.0
55,38.349174054868755,38.34613783065329,38.34613783065133,6.428822103575907,0.0,-31.917315727075422,0.0,0.0,0.6973961829590394,0.5510194384471524,0.14637674451189855,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.01213348539252,9.8203843138123e-05,26.689230391853734,1.4657687921273082,47.62217712402344,38.0,0.935576077302297,9.8203843138123e-05,10.3988925298055,0.49032449424266816,8.561441421508789,30.0
