env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1202632574,0,False,0.0,0.0,0.0
1202632574,1,False,-0.026004568,-0.011829619412746357,-0.009132319412742618
1202632574,467,True,0.04841533,-0.028999999999999998,-0.028999999999996362
2124558654,0,False,0.0,0.0,0.0
2124558654,1,False,-0.7102148,-8.39468831186256,-8.282104686863022
2124558654,884,True,0.8557671,0.46557489405436314,0.4600963440543637
1714748616,0,False,0.0,0.0,0.0
1714748616,1,False,-0.5789446,-0.31892460350946805,-0.46528981222277466
1714748616,356,True,0.088453054,-0.0002389317977401495,-0.00046420179768347225
1898011230,0,False,0.0,0.0,0.0
1898011230,1,False,0.011549354,-0.05716375821768871,-0.05520751821768499
1898011230,515,True,0.08776194,-0.028999999999999915,-0.028999999999996362
767118193,0,False,0.0,0.0,0.0
767118193,1,False,-0.22643882,0.8504621897281557,0.8892945495463749
767118193,228,True,0.06534876,-0.007841374799408607,-0.008142844799379434
1003775508,0,False,0.0,0.0,0.0
1003775508,1,False,-0.07520226,-0.2509662707807754,-0.21906378078078603
1003775508,506,True,0.22552639,-0.024476936630017654,-0.02772693663000325
539531727,0,False,0.0,0.0,0.0
539531727,1,False,-0.053954363,0.06260130093094726,0.07347380843095763
539531727,266,True,0.09523183,-0.004902776222900626,-0.005602776222893624
1573914570,0,False,0.0,0.0,0.0
1573914570,1,False,-0.22163567,0.30100480801110113,0.3497180514438014
1573914570,546,True,0.030814618,0.04457884229828671,0.047833392298251454
651671679,0,False,0.0,0.0,0.0
651671679,1,False,-0.6334398,-0.6807761902953735,-0.8497534660276642
651671679,314,True,0.060588688,-0.0034784678653903,-0.0036795678653334107
1245736900,0,False,0.0,0.0,0.0
1245736900,1,False,-0.20153527,0.13103364846730375,0.14758347346730716
1245736900,100,True,0.052008018,-0.002158197765869563,-0.0023832202658837787
437248997,0,False,0.0,0.0,0.0
437248997,1,False,-0.12004304,0.020520129833569593,0.0312758948335663
437248997,228,True,0.066212505,-0.0010698482369388973,-0.0013699982369370645
65203010,0,False,0.0,0.0,0.0
65203010,1,False,-1.2151546,-1.1401059890695322,-1.0825039185319838
65203010,592,True,0.48533267,0.2128005665941899,0.20945965409418932
1677984384,0,False,0.0,0.0,0.0
1677984384,1,False,-0.5972119,-0.6247660993994363,-0.6202718668994294
1677984384,196,True,0.02820909,-0.0032095773403617855,-0.0028344648402480743
1783535484,0,False,0.0,0.0,0.0
1783535484,1,False,-0.21004696,0.4695389759835966,0.4901252950856261
1783535484,142,True,0.052813902,-0.005249537462408194,-0.005549117462386732
735439411,0,False,0.0,0.0,0.0
735439411,1,False,-0.1134616,0.0993742498562886,0.11288064735629177
735439411,12,True,0.05767651,-0.0013093873584816285,-0.0014339873584816587
159187088,0,True,0.0,0.0,0.0
159187088,1,False,-0.68235105,-2.83615176904279,-2.7685619240427854
1695559284,0,False,0.0,0.0,0.0
1695559284,1,False,-1.0408471,-1.4280877819712128,-1.3996559319713242
1695559284,1262,True,0.29366893,0.5001972880746894,0.49248061307457647
1735530327,0,False,0.0,0.0,0.0
1735530327,1,False,-0.8284877,-2.36946360174701,-2.2603827419933396
1735530327,18,True,0.03072977,0.000876283909701403,0.0008263539097015382
1680799361,0,False,0.0,0.0,0.0
1680799361,1,False,-1.3261698,-4.262192886573944,-4.140689044800638
1680799361,104,True,0.05415082,0.0021883176870787224,0.0021133926870788855
560780911,0,False,0.0,0.0,0.0
560780911,1,False,-0.25139132,0.0979822583994816,0.04013660068034142
560780911,12,True,0.13957089,0.0007736113761969143,0.0006484738761400877
1247136764,0,False,0.0,0.0,0.0
1247136764,1,False,-0.5294182,-0.11062787313040578,-0.19059548437542162
1247136764,100,True,0.03763982,-0.00014044867729712252,-0.0003665736770699368
1770963861,0,False,0.0,0.0,0.0
1770963861,1,False,-0.4206507,-1.542843365117216,-1.478272790117444
1770963861,1052,True,0.16933629,0.07915489710704193,0.07268219710658741
1877734138,0,False,0.0,0.0,0.0
1877734138,1,False,0.06402637,-0.02732666166650216,-0.024625581666505525
1877734138,467,True,0.16025199,-0.029,-0.029000000000003467
80487468,0,False,0.0,0.0,0.0
80487468,1,False,-0.97551215,-4.309475952242217,-4.184481144742222
80487468,1136,True,0.1693759,-0.37949418172190263,-0.38642138172190243
1828126960,0,False,0.0,0.0,0.0
1828126960,1,False,-0.25159392,-0.21443998152302246,-0.20570298152301802
1828126960,46,True,0.23163879,0.007994875813913005,0.007542895813912764
1979006041,0,False,0.0,0.0,0.0
1979006041,1,False,-0.46353942,-0.08314476347787947,-0.036786103477879806
1979006041,1304,True,0.10590342,-0.030298448000541045,-0.03827364800054056
1405686337,0,True,0.0,0.0,0.0
1405686337,1,False,-0.722904,-0.9437249090814799,-0.8701778115814705
1002042369,0,False,0.0,0.0,0.0
1002042369,1,False,-0.39085513,0.11739319794059688,0.22282447294065832
1002042369,186,True,0.045231342,-0.0013093217858253237,-0.0015593467857684118
1195216106,0,False,0.0,0.0,0.0
1195216106,1,False,-0.44800955,0.05530683692671799,0.02047087441280837
1195216106,40,True,0.026913568,-0.0012216528496686446,-0.0009957978496686337
644499193,0,False,0.0,0.0,0.0
644499193,1,False,-0.67730284,4.298306939193473,4.4566191678450195
644499193,1012,True,0.53683734,0.45287391533226184,0.4472866028327189
1300737978,0,False,0.0,0.0,0.0
1300737978,1,False,-0.5477973,-2.238048958486742,-2.1374476584867352
1300737978,1178,True,0.110355616,0.1173375584260763,0.11008175842584933
1073351039,0,False,0.0,0.0,0.0
1073351039,1,False,-0.44774988,0.05195380672454625,0.02668996430347903
1073351039,352,True,0.24746495,0.00388600502250481,0.003210465022497999
2137582184,0,False,0.0,0.0,0.0
2137582184,1,False,-0.70999265,0.09648608777707135,0.018252854101319826
2137582184,148,True,0.016082346,0.0,0.0
1676359236,0,False,0.0,0.0,0.0
1676359236,1,False,-0.28357723,0.029489849866884986,0.020027480217796878
1676359236,712,True,0.016182842,0.012604244183149892,0.016421594183150034
723651683,0,False,0.0,0.0,0.0
723651683,1,False,-0.11398139,0.027000312717193053,0.032132295217195406
723651683,228,True,0.056889847,-0.0015991568407898171,-0.00189963684073291
1419637598,0,False,0.0,0.0,0.0
1419637598,1,False,-0.92503154,-4.849911997067117,-4.696963222487739
1419637598,1136,True,0.22163606,0.35947419958298354,0.35250919958389204
1075391219,0,False,0.0,0.0,0.0
1075391219,1,False,-0.54496646,0.14279568174379242,0.06885733997054899
1075391219,270,True,0.06853899,0.003186549287836127,0.0028357442877506855
477512663,0,False,0.0,0.0,0.0
477512663,1,False,-0.122991264,0.46511846747785646,0.4844703123460903
477512663,100,True,0.048629016,-0.004327660663640542,-0.004552435663640608
1134358697,0,False,0.0,0.0,0.0
1134358697,1,False,-0.74199826,-7.269124756105953,-7.217933766106398
1134358697,758,True,0.6597622,-0.31259779174638425,-0.31724186674637167
1084076430,0,False,0.0,0.0,0.0
1084076430,1,False,-0.25230083,-0.1845629668772384,-0.19618001687723563
1084076430,16,True,0.035177156,-0.00018229821556259296,-0.00025773321544875216
