env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1815288875,0,True,0.0,0.0,0.0
1815288875,1,False,-0.07200211,0.035813031330066636,0.033939343830070356
934874611,0,True,0.0,0.0,0.0
934874611,1,False,-0.13410063,-0.04078649887969954,-0.045380383879709996
80431573,0,False,0.0,0.0,0.0
80431573,1,False,-0.1557776,0.007360015708652301,0.006879138044880051
80431573,22,True,0.024350595,-0.0006118709838247027,-0.0006118709838247582
1574315087,0,False,0.0,0.0,0.0
1574315087,1,False,-0.33861354,-0.01195589256706553,-0.005641057567004282
1574315087,32,True,0.0589519,0.00048189981849455776,0.0006073498185514836
2063386605,0,False,0.0,0.0,0.0
2063386605,1,False,0.04714422,-0.030111547688789875,-0.030360897688789912
2063386605,1304,True,0.12546514,-0.015222966955376074,-0.02319976695538095
1960950962,0,True,0.0,0.0,0.0
1960950962,1,False,-0.11949521,0.03492392366994124,0.03612314408746897
1477834533,0,False,0.0,0.0,0.0
1477834533,1,False,-0.25426257,-0.14930432890581358,-0.10177534404920152
1477834533,2,True,0.08322948,0.01675557592019672,0.016506100919286837
1540227384,0,True,0.0,0.0,0.0
1540227384,1,False,-0.20321111,-0.7662433311108581,-0.7346682309341759
235003195,0,True,0.0,0.0,0.0
235003195,1,False,-0.14970241,-0.024594217157461185,-0.023191697157457725
599768715,0,False,0.0,0.0,0.0
599768715,1,False,0.09989874,-0.056832351172045006,-0.029111673135560068
599768715,1142,True,0.20212968,-0.00692450857350075,-0.011822058573500271
237730646,0,True,0.0,0.0,0.0
237730646,1,False,-0.40020558,-0.642097750472356,-0.6255067304723525
692979998,0,True,0.0,0.0,0.0
692979998,1,False,-0.049371004,-0.03943061827095207,-0.03923061827094898
974180470,0,True,0.0,0.0,0.0
974180470,1,False,-0.13690847,-0.6377054687066028,-0.629933131206144
2081413206,0,True,0.0,0.0,0.0
2081413206,1,False,-0.54888624,-2.963710499076271,-2.9261989690767223
1660374791,0,False,0.0,0.0,0.0
1660374791,1,False,-0.25378844,-0.6467085695760915,-0.64466208707654
1660374791,194,True,0.17944062,-0.008495153169935321,-0.008245528169936733
556395285,0,True,0.0,0.0,0.0
556395285,1,False,-0.09554951,-0.025388012261178372,-0.02538801226117471
260383305,0,True,0.0,0.0,0.0
260383305,1,False,-0.44108078,-0.04964249543797106,-0.1615032645638621
293737444,0,False,0.0,0.0,0.0
293737444,1,False,-0.12256615,-0.09681938876407326,-0.08089756626407052
293737444,1304,True,0.019687116,0.0111625587546487,0.003163358754704859
1631235328,0,True,0.0,0.0,0.0
1631235328,1,False,-0.6051991,-0.9480025841411308,-0.9258209088015974
888852393,0,True,0.0,0.0,0.0
888852393,1,False,-0.0076754093,-0.17635798635660394,-0.1681046863565996
1992038869,0,True,0.0,0.0,0.0
1992038869,1,False,-0.14171486,-0.029772228768391584,-0.03022420876840215
885409025,0,True,0.0,0.0,0.0
885409025,1,False,-0.8239547,-4.336766077878714,-4.184121567879174
324050449,0,True,0.0,0.0,0.0
1644936431,0,True,0.0,0.0,0.0
1644936431,1,False,-0.4957529,-4.179914044898858,-4.128695780710586
179902752,0,False,0.0,0.0,0.0
179902752,1,False,-0.23107584,-0.021869527957707913,-0.02344588545793158
179902752,22,True,0.0064226836,0.0001932711911649676,0.00019327119093759393
1549170126,0,False,0.0,0.0,0.0
1549170126,1,False,-0.057138264,0.04859636904723834,0.043970156338776434
1549170126,36,True,0.04429677,0.0006187081569084089,0.0007943031569368486
1834233848,0,False,0.0,0.0,0.0
1834233848,1,False,-0.3532663,-0.04021700930437078,-0.04277476180436679
1834233848,22,True,0.026412912,0.0011446468170106527,0.0011446468170106527
1509624316,0,True,0.0,0.0,0.0
1509624316,1,False,-0.10806206,-0.03713832154149983,-0.040670714041503686
1630008347,0,True,0.0,0.0,0.0
360505204,0,False,0.0,0.0,0.0
360505204,1,False,-0.05045694,0.09316182385424487,0.08971216885424838
360505204,1304,True,0.05242479,0.2421197760610112,0.2341213760610117
1040189125,0,True,0.0,0.0,0.0
1040189125,1,False,-0.05356899,-0.016592537877357927,-0.017067325377354337
516070802,0,True,0.0,0.0,0.0
516070802,1,False,-0.011766553,-0.028544464696484168,-0.028569562196487652
1758149639,0,True,0.0,0.0,0.0
1758149639,1,False,-0.07972135,-0.0322869690414449,-0.02589043959335413
1511221349,0,False,0.0,0.0,0.0
1511221349,1,False,0.05320865,-0.02552191644996875,-0.024147328949965186
1511221349,433,True,0.11840442,-0.029,-0.028999999999996362
1282896933,0,True,0.0,0.0,0.0
1282896933,1,False,-0.25815794,-0.027475703165763754,-0.027225853165759872
848401740,0,True,0.0,0.0,0.0
1491883086,0,True,0.0,0.0,0.0
1491883086,1,False,-0.9212053,-5.9103610760753575,-5.891671407322974
754989157,0,False,0.0,0.0,0.0
754989157,1,False,0.0020952523,-0.9484316006119814,-0.9512267953276918
754989157,32,True,0.064842105,-0.0036147187475497056,-0.0034890437475567637
623011678,0,True,0.0,0.0,0.0
623011678,1,False,-0.7772959,0.04355768736185439,0.07749176486186116
565631667,0,True,0.0,0.0,0.0
565631667,1,False,-0.12500192,-0.034529013161383175,-0.03498031816138314
1560082131,0,False,0.0,0.0,0.0
1560082131,1,False,-0.1221796,-1.024259995569123,-0.9855391219309695
1560082131,2,True,0.24867746,0.006519881561969143,0.006270856562196059
1802800466,0,True,0.0,0.0,0.0
1802800466,1,False,-0.18078882,-1.0800104471547494,-1.0335437055957755
122289493,0,True,0.0,0.0,0.0
122289493,1,False,-0.14465204,-0.04031650050221443,-0.03999062300221823
2025225106,0,False,0.0,0.0,0.0
2025225106,1,False,-0.02092877,-0.028864062366622478,-0.027236949866626503
2025225106,485,True,0.0070991516,-0.028600095116161073,-0.026972982616172203
648627381,0,True,0.0,0.0,0.0
648627381,1,False,-0.012829483,-0.029241854157100344,-0.028993079157103807
883932584,0,False,0.0,0.0,0.0
883932584,1304,True,0.022628248,0.0508059496897002,0.04282114968970063
622095452,0,True,0.0,0.0,0.0
622095452,1,False,-0.2020717,-0.05256979902657122,-0.04755348652633984
728666401,0,True,0.0,0.0,0.0
728666401,1,False,-0.53016734,-2.337923889157743,-2.29797033044224
825976478,0,True,0.0,0.0,0.0
825976478,1,False,-0.07516563,-0.034932449763776185,-0.03505793726377249
2010860227,0,True,0.0,0.0,0.0
2010860227,1,False,-0.16040374,-0.084953701532825,-0.07699614625567364
1533585677,0,False,0.0,0.0,0.0
1533585677,1,False,0.02987817,-0.05290460385110665,-0.051504463851074433
1533585677,303,True,0.15008101,-0.03178397111366979,-0.03178411111363744
715217425,0,False,0.0,0.0,0.0
715217425,1,False,1.3314674,-2.3524635422884606,-2.4133826822884927
715217425,1328,True,1.7541888,-0.0020585447654197786,-0.0004694247652565764
311534088,0,True,0.0,0.0,0.0
311534088,1,False,-0.24563125,-0.028911025699893567,-0.029629649340336073
