env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1075662979,0,False,0.0,0.0,0.0
1075662979,1,False,0.06190206,0.055190654571753095,0.053398034571756625
1075662979,377,True,0.12683426,-0.03956939432147133,-0.03934531682145348
1088832693,0,False,0.0,0.0,0.0
1088832693,1,False,-0.006828144,-0.03476579455544243,-0.035241982055438825
1088832693,24,True,0.03769464,0.00036399637847051025,0.00038906137847050104
1970337684,0,True,0.0,0.0,0.0
1970337684,1,False,-0.25398934,0.017630280894765704,0.016566514083976358
1033380077,0,True,0.0,0.0,0.0
1033380077,1,False,-0.15677235,-0.0018702463969080818,-0.006843091039364424
1823560588,0,False,0.0,0.0,0.0
1823560588,1,False,0.04784429,-0.029484314768881248,-0.02895810726889181
1823560588,17,True,0.063353404,-0.029413046772731544,-0.028962004272742092
1669616896,0,False,0.0,0.0,0.0
1669616896,1,False,0.039893694,-0.02806427248633412,-0.027839249986334025
1669616896,101,True,0.048211925,-0.029,-0.028999999999999915
120030890,0,True,0.0,0.0,0.0
120030890,1,False,-0.18657413,-0.3226963169505885,-0.20590724586187115
573836246,0,True,0.0,0.0,0.0
573836246,1,False,-0.051228702,-0.02921416018117591,-0.029164345181175833
909647049,0,False,0.0,0.0,0.0
909647049,1,False,0.028290719,-0.28941781900842756,-0.27933907900842314
909647049,170,True,0.2523718,0.027665705958007436,0.02643045595800686
2141322166,0,True,0.0,0.0,0.0
2141322166,1,False,-0.31078666,-0.03005534445410005,-0.03181439380223594
1781284889,0,True,0.0,0.0,0.0
1781284889,1,False,-0.03373909,-0.029049919999999993,-0.028999999999999915
866065569,0,True,0.0,0.0,0.0
866065569,1,False,-0.26973656,-0.031682776189571715,-0.03193907741029989
182649851,0,False,0.0,0.0,0.0
182649851,1,False,-0.07723456,-0.03404025122484433,-0.034290853724847636
182649851,22,True,0.0023086518,-7.077671781985373e-15,-7.105427357601002e-15
715141103,0,False,0.0,0.0,0.0
715141103,1,False,0.04277575,-0.029248830872998677,-0.029500155872995037
715141103,15,True,0.06485982,-0.02935180425857631,-0.029703659258572657
1728378773,0,True,0.0,0.0,0.0
1728378773,1,False,-0.2369531,-0.267779484309553,-0.3008135518746968
3331040,0,True,0.0,0.0,0.0
3331040,1,False,-0.120184585,0.6441463824187892,0.6249333373771151
1664132307,0,False,0.0,0.0,0.0
1664132307,1,False,0.097179934,-0.014803038310321481,-0.016377093310325108
1664132307,1339,True,0.13950862,-0.05886032331677704,-0.05483829831678122
93836585,0,False,0.0,0.0,0.0
93836585,1,False,0.0476944,-0.030842441597195347,-0.030717354097191674
93836585,13,True,0.07709719,-0.028570986475778576,-0.028570973975774905
1923406562,0,True,0.0,0.0,0.0
1923406562,1,False,-0.18154177,-0.6406873255312158,-0.546962580108449
1465251546,0,False,0.0,0.0,0.0
1465251546,1,False,-0.006718762,-0.03533412987396875,-0.035860127373965156
1465251546,24,True,0.015393175,0.0005916832181175335,0.0006167257181317609
509412959,0,True,0.0,0.0,0.0
509412959,1,False,-0.10514905,-0.19212228662636477,-0.18665648662636158
597026999,0,True,0.0,0.0,0.0
597026999,1,False,-0.29736084,0.07999859818450972,0.03332426353097162
892908145,0,False,0.0,0.0,0.0
892908145,1,False,0.068434015,0.016105823537936992,0.014084266037933446
892908145,293,True,0.13544749,-0.011431505392425378,-0.011881055392422013
435041765,0,False,0.0,0.0,0.0
435041765,1,False,-0.13559046,-0.03644270443055264,-0.036517826930548836
435041765,24,True,0.11190483,-0.0009642881487190724,-0.0009392581489464646
207416876,0,True,0.0,0.0,0.0
207416876,1,False,-0.2967732,-0.025372049787060647,-0.02539695728728475
1007960426,0,False,0.0,0.0,0.0
1007960426,1,False,0.11086035,0.008903086598548687,0.006654436598552138
1007960426,379,True,0.25136665,-0.024997670933484428,-0.024997895933481118
478815602,0,True,0.0,0.0,0.0
478815602,1,False,-0.13167137,-0.03707908708218424,-0.039178507082183955
989160721,0,False,0.0,0.0,0.0
989160721,1,False,8.454919e-05,-0.007132727952626983,-0.007582637952637583
989160721,209,True,0.09816605,-0.045147093971552255,-0.0444727914715628
608323655,0,True,0.0,0.0,0.0
608323655,1,False,-0.12553279,-0.029449122728668176,-0.02939901772866449
1679906238,0,False,0.0,0.0,0.0
1679906238,1,False,-0.048482418,0.9784428106747514,1.0648007259877428
1679906238,2,True,0.23746997,-0.00461949139846296,-0.004869666398521488
2135048788,0,True,0.0,0.0,0.0
2135048788,1,False,-0.046323128,-0.024400773003999454,-0.025035262671735836
1550230600,0,False,0.0,0.0,0.0
1550230600,1,False,-0.070311785,-0.28899198713148266,-0.28109034463149385
1550230600,26,True,0.05720681,-0.002876660261946662,-0.00282680526195378
2105434622,0,True,0.0,0.0,0.0
823433603,0,True,0.0,0.0,0.0
823433603,1,False,-0.057708368,-0.04190198705909587,-0.03843233705909199
973265692,0,True,0.0,0.0,0.0
973265692,1,False,-0.18140787,-0.10259413820749119,-0.10394008141342681
1863636932,0,True,0.0,0.0,0.0
607992944,0,True,0.0,0.0,0.0
607992944,1,False,-0.25426576,0.0007933757400188368,-0.006605433241098524
633852506,0,False,0.0,0.0,0.0
633852506,1,False,0.047413424,0.16979682902244023,0.16561488902243937
633852506,1211,True,0.07374857,-0.06541738186129037,-0.06526759186129105
305846750,0,False,0.0,0.0,0.0
305846750,1,False,-0.12188635,0.02693706277672625,0.02708677777673074
305846750,22,True,0.028808117,0.0,0.0
1038866341,0,False,0.0,0.0,0.0
1038866341,1,False,-0.039605908,-0.01878876494952264,-0.02003863994951871
1038866341,106,True,0.03155656,-0.0004527226254394945,-0.00045272262542539465
1775344326,0,False,0.0,0.0,0.0
1775344326,1,False,0.08189241,-0.030904936079722195,-0.030830056079722112
1775344326,17,True,0.097374946,-0.028999999999999998,-0.028999999999999915
1102218074,0,False,0.0,0.0,0.0
1102218074,1,False,-0.02748175,-0.04601633718225323,-0.04353035494829527
1102218074,24,True,0.015502602,-2.49600000000183e-05,0.0
407393452,0,True,0.0,0.0,0.0
407393452,1,False,-0.24404564,-0.814654671599734,-0.8070613192257952
1341204996,0,False,0.0,0.0,0.0
1341204996,1,False,0.017613761,-0.02923717540129589,-0.029187070401320625
1341204996,19,True,0.02421572,-0.029000000000000026,-0.028999999999996362
429077384,0,True,0.0,0.0,0.0
429077384,1,False,-0.15642986,-0.0898231604147072,-0.07639848943342287
308142981,0,True,0.0,0.0,0.0
