env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1202632574,0,False,0.0,0.0,0.0
1202632574,1,False,0.4493426,0.4754014463590927,0.5409346255234908
1202632574,29,True,0.4526763,0.4760734615895421,0.5416815657539402
2124558654,0,True,0.0,0.0,0.0
2124558654,1,False,-1.1017635,-8.179016552607596,-7.991861837654142
1714748616,0,False,0.0,0.0,0.0
1714748616,1,False,1.0347034,1.3660868216717015,1.3647813141716472
1714748616,1319,True,1.103212,1.3230317536994778,1.3193236061994242
1898011230,0,False,0.0,0.0,0.0
1898011230,1,False,-0.2670527,-0.043097754952151845,-0.041492794952148415
1898011230,22,True,0.029767156,0.0,0.0
767118193,0,False,0.0,0.0,0.0
767118193,1,False,-0.15655331,-0.02726001454798216,-0.028943214547979323
767118193,1326,True,0.17527491,-0.0026858301349771962,-0.0018818301349767808
1003775508,0,False,0.0,0.0,0.0
1003775508,1,False,-0.3836615,0.1436284822179852,0.10534457152072818
1003775508,22,True,0.040184975,0.0,0.0
539531727,0,False,0.0,0.0,0.0
539531727,1,False,0.44881046,1.2004334961330494,1.2414059120518175
539531727,1316,True,0.85121,-0.06697837530418038,-0.07017837530413829
1573914570,0,False,0.0,0.0,0.0
1573914570,1,False,0.45113075,0.6669772946482034,0.7516754024976109
1573914570,1304,True,0.6403414,-0.1635042800722225,-0.1715146800721783
651671679,0,False,0.0,0.0,0.0
651671679,1,False,-0.8868738,-0.02865285865096112,-0.028652858650730195
651671679,22,True,0.02937001,0.0,0.0
1245736900,0,False,0.0,0.0,0.0
1245736900,1,False,0.540872,1.5411145142926113,1.622591725409677
1245736900,1304,True,0.65499437,-0.2209095699057957,-0.22890956990582367
437248997,0,False,0.0,0.0,0.0
437248997,1,False,0.32367027,0.43241209115207535,0.4948375416444435
437248997,1304,True,0.560413,-0.11394614822776827,-0.12195014822772521
65203010,0,False,0.0,0.0,0.0
65203010,1,False,-0.6231098,-0.15143491075038185,-0.14341265325037966
65203010,64,True,0.11378431,-0.004688652535605797,-0.004688652535605797
1677984384,0,False,0.0,0.0,0.0
1677984384,1,False,-0.15972823,-0.0289353476230937,-0.028935347623090024
1677984384,22,True,0.07695892,0.0,0.0
1783535484,0,False,0.0,0.0,0.0
1783535484,1,False,0.54880846,3.610572251180297,3.713141683684711
1783535484,1304,True,0.86571777,-0.324031426012267,-0.3320194260122662
735439411,0,False,0.0,0.0,0.0
735439411,1,False,-0.27203575,-0.018922712327937824,-0.017675622739318442
735439411,22,True,0.023943067,0.000690200894595705,0.0006902008945814941
159187088,0,True,0.0,0.0,0.0
159187088,1,False,-0.564671,-1.1104900101724857,-1.0063556129433309
1695559284,0,True,0.0,0.0,0.0
1695559284,1,False,-1.0879089,12.047213814281942,12.159309222479237
1735530327,0,False,0.0,0.0,0.0
1735530327,1,False,0.009249985,-0.45129896846699036,-0.43694265596695914
1735530327,884,True,0.20365202,0.16881319765961622,0.16332089765964497
1680799361,0,True,0.0,0.0,0.0
1680799361,1,False,-0.7905518,-0.8750582318670808,-0.8270894318670798
560780911,0,False,0.0,0.0,0.0
560780911,1,False,-0.20286882,-0.0228270957439079,-0.022676960743908126
560780911,22,True,0.028983235,-3.469446951953614e-17,0.0
1247136764,0,True,0.0,0.0,0.0
1247136764,1,False,-1.142146,-0.028124470730268136,-0.027772965730036958
1770963861,0,False,0.0,0.0,0.0
1770963861,1,False,-0.07237303,-0.029026039012496396,-0.027806061512492874
1770963861,64,True,0.12655044,6.727336284478858e-05,6.727336284484409e-05
1877734138,0,False,0.0,0.0,0.0
1877734138,1,False,-0.14580078,-0.02909584369931955,-0.029345993699323003
1877734138,22,True,0.047240406,0.0,0.0
80487468,0,False,0.0,0.0,0.0
80487468,1,False,-0.03728333,-0.447548059821699,-0.44042149982169576
80487468,1306,True,0.47829416,0.407036951805857,0.3999103918063156
1828126960,0,False,0.0,0.0,0.0
1828126960,1,False,-0.80974954,-0.056430314939456494,-0.056414038595676175
1828126960,22,True,0.028737694,0.0,0.0
1979006041,0,False,0.0,0.0,0.0
1979006041,1,False,0.0390507,0.0026781148390577075,0.014519477339053566
1979006041,1304,True,0.2163167,-0.04245220023233265,-0.05042820023233041
1405686337,0,True,0.0,0.0,0.0
1405686337,1,False,-1.0574498,-1.606578848154654,-1.5631575219626939
1002042369,0,False,0.0,0.0,0.0
1002042369,1,False,-0.12760007,-0.005809666690482787,0.04078795830955784
1002042369,36,True,0.026325136,0.0011095521764852567,0.0012845871765705397
1195216106,0,False,0.0,0.0,0.0
1195216106,1,False,0.25774193,-0.01017518396991024,-0.00935387289283085
1195216106,1308,True,0.32135618,-0.016284501376881033,-0.022708821376895116
644499193,0,False,0.0,0.0,0.0
644499193,1,False,-0.7790954,0.12500470727428237,0.12498001977382955
644499193,24,True,0.034039617,-2.4827499998991698e-05,0.0
1300737978,0,False,0.0,0.0,0.0
1300737978,1,False,-2.1289973,-6.670052157528372,-6.487317847989743
1300737978,2,True,1.187121,0.006974106537899871,0.006723906537899893
1073351039,0,False,0.0,0.0,0.0
1073351039,1,False,-0.1425873,-0.051861099416311784,-0.0364041480232018
1073351039,22,True,0.0052336454,2.8967285629698247e-05,2.8967285622627514e-05
2137582184,0,False,0.0,0.0,0.0
2137582184,1,False,-0.028587341,0.014239308999620198,0.017040148999615923
2137582184,1304,True,0.1287545,-0.05668297515446161,-0.06468537515446471
1676359236,0,False,0.0,0.0,0.0
1676359236,1,False,0.21046352,0.06649315776187284,0.08390868776186267
1676359236,1330,True,0.31691575,0.003401260326962363,0.0057964603269482495
723651683,0,True,0.0,0.0,0.0
723651683,1,False,-0.5341985,-0.19294883814985564,-0.16395927748385475
1419637598,0,False,0.0,0.0,0.0
1419637598,1,False,-0.14813344,-0.35015815810438866,-0.3421973581043858
1419637598,1304,True,0.38795155,0.2714244783757742,0.2634628783757762
1075391219,0,False,0.0,0.0,0.0
1075391219,1,False,-0.12550628,-0.030506012343843564,-0.030230232343839702
1075391219,22,True,0.02249682,0.0,0.0
477512663,0,False,0.0,0.0,0.0
477512663,1,False,0.4370414,3.9158491744727244,4.00830894631072
477512663,1304,True,0.6176646,-0.3536276569856138,-0.3616188569856291
1134358697,0,False,0.0,0.0,0.0
1134358697,1,False,0.9283464,-0.01848586026336818,-0.018534750263825117
1134358697,25,True,0.92883754,-0.034209877369789865,-0.03423431237024488
1084076430,0,False,0.0,0.0,0.0
1084076430,1,False,-0.2515517,-0.009861585882465274,-0.009861585882461554
1084076430,22,True,0.07519281,0.0008952837961544446,0.0008952837961544446
707212436,0,False,0.0,0.0,0.0
707212436,1,False,0.59199274,0.8629814961807122,0.9636764016392654
707212436,1326,True,0.6777636,0.03563035301887807,0.036431633018899845
1876244211,0,False,0.0,0.0,0.0
1876244211,1,False,0.122220755,-0.032366585888369936,-0.03261628588836629
1876244211,43,True,0.19246984,-0.029000000000000026,-0.028999999999996362
1130414172,0,False,0.0,0.0,0.0
1130414172,1,False,-0.28484818,-0.03052314030636358,-0.03052314030636394
1130414172,22,True,0.085223764,-1.7824497192009403e-05,-1.7824497190677135e-05
1202113902,0,False,0.0,0.0,0.0
1202113902,1,False,0.56134367,1.6150236133711424,1.6189247882030466
1202113902,1310,True,0.6712464,-0.1371880911479093,-0.14279705114790442
1903116756,0,False,0.0,0.0,0.0
1903116756,1,False,0.056630373,-0.13100172014127143,-0.09511266014128239
1903116756,1094,True,0.28721786,-0.011772529216564867,-0.018529279216579653
422761302,0,False,0.0,0.0,0.0
422761302,1,False,-0.57285064,-0.5690717670259433,-0.544934967025938
422761302,64,True,0.12681878,0.0,0.0
716995144,0,True,0.0,0.0,0.0
716995144,1,False,-1.7564533,-1.3402445256592346,-1.2878432276202147
2053878917,0,False,0.0,0.0,0.0
2053878917,1,False,0.02704905,-0.11425469816082065,-0.1222756931608231
2053878917,1330,True,0.38435394,0.03225215337474663,0.03465863337474673
581815267,0,True,0.0,0.0,0.0
581815267,1,False,-0.4208099,3.4904692189217927,3.569825316889961
152599839,0,True,0.0,0.0,0.0
152599839,1,False,-0.749996,-2.0924745461091856,-2.052513746109071
1477827732,0,False,0.0,0.0,0.0
1477827732,1,False,-0.09091448,0.009551671349025792,0.00920902207060692
1477827732,64,True,0.064845465,-0.001310836526613457,-0.001310836526613457
1508169003,0,False,0.0,0.0,0.0
1508169003,1,False,0.64821875,0.1660966483872736,0.13574151630394837
1508169003,1328,True,0.74702704,0.004798732099489056,0.006397772099397514
766716989,0,True,0.0,0.0,0.0
766716989,1,False,-0.8328646,-0.434350761080157,-0.4065504868458447
1152958808,0,True,0.0,0.0,0.0
1152958808,1,False,-0.07914269,-2.2453557093375665,-2.221429949337562
99383184,0,True,0.0,0.0,0.0
99383184,1,False,-0.44337118,-0.7419317829908936,-0.718126795490889
1884479183,0,False,0.0,0.0,0.0
1884479183,1,False,0.016713142,0.04559992898602602,0.1720754194634253
1884479183,590,True,0.07159245,-0.04208442578969887,-0.04584305078969919
750706178,0,False,0.0,0.0,0.0
750706178,1,False,-0.13738018,-0.023249736432610975,-0.023249736432610746
750706178,64,True,0.09747696,-0.00010552637314020785,-0.00010552637314020785
1817682476,0,False,0.0,0.0,0.0
1817682476,1,False,-0.1781232,-0.029000000000003592,-0.029000000000003467
1817682476,22,True,0.04064399,0.0,0.0
1042990304,0,False,0.0,0.0,0.0
1042990304,1,False,-0.08412406,-0.07521792603563537,-0.0861803660356415
1042990304,1304,True,0.19507644,-0.13558717471389448,-0.143597574713894
1108039791,0,False,0.0,0.0,0.0
1108039791,1,False,0.04719338,-0.029171940522487838,-0.029347080522484248
1108039791,37,True,0.07569024,-0.02895091878987832,-0.028950901289931608
