env_seed,action,chosen,predicted_advantage,shaped_advantage,economic_advantage
1075662979,0,False,0.0,0.0,0.0
1075662979,1,False,0.27031174,-0.023126640841474533,-0.023251128341470917
1075662979,33,True,0.35696247,-0.029000000000000026,-0.028999999999996362
1088832693,0,False,0.0,0.0,0.0
1088832693,1,False,-0.09272538,-0.16932898707214042,-0.17499485957214844
1088832693,16,True,0.0081069395,-0.0010499734706081731,-0.0011251684706099496
1970337684,0,False,0.0,0.0,0.0
1970337684,1,False,0.0068925917,-0.03128945167800534,-0.0314150766780017
1970337684,33,True,0.016648889,-0.029603569169494692,-0.029603581669491064
1033380077,0,False,0.0,0.0,0.0
1033380077,1,False,0.4153416,-1.4070501248295741,-1.3606289598601506
1033380077,1274,True,0.6043596,0.10123424575236406,0.09814757575236399
1823560588,0,False,0.0,0.0,0.0
1823560588,1,False,-0.15539709,-0.01798837648478742,-0.02998417710947976
1823560588,26,True,0.0053014755,-8.4201910663384e-05,-3.40919106633919e-05
1669616896,0,False,0.0,0.0,0.0
1669616896,1,False,0.16204925,0.021041813364471626,0.041146685864461574
1669616896,300,True,0.19645226,-0.010532907502474861,-0.012133067502475114
120030890,0,False,0.0,0.0,0.0
120030890,1,False,0.040486254,-0.4240256192921047,-0.4027255867921298
120030890,218,True,0.22988166,0.012561046908160844,0.011508421908104083
573836246,0,False,0.0,0.0,0.0
573836246,1,False,0.040806264,0.49617432707768927,0.4953548145776949
573836246,32,True,0.21032438,-0.008026398390988732,-0.007901885890987614
909647049,0,False,0.0,0.0,0.0
909647049,1,False,0.35183355,-3.7582060313876724,-3.7037221488881187
909647049,638,True,0.79481864,0.33743733135845844,0.33467065135755547
2141322166,0,False,0.0,0.0,0.0
2141322166,1,False,0.12231526,-0.005227912754610653,-0.006227012755061878
2141322166,1316,True,0.19619232,0.12150475600391886,0.11830763600346472
1781284889,0,False,0.0,0.0,0.0
1781284889,1,False,-0.07269728,-0.005717101481124143,0.0011219035186513793
1781284889,740,True,0.12005627,-0.02834913747347345,-0.027450577473700832
866065569,0,True,0.0,0.0,0.0
866065569,1,False,-0.107264556,-0.025189212685355344,-0.025139130185351632
182649851,0,False,0.0,0.0,0.0
182649851,1,False,-0.040144525,-0.024395412958703476,-0.02361848295870317
182649851,14,True,0.008888274,-0.001559519594954109,-0.001659759594952348
715141103,0,False,0.0,0.0,0.0
715141103,1,False,-0.08109653,-0.023507575423763805,-0.03826046792374882
715141103,28,True,0.14223269,-0.00013477894414581915,-5.938144411743451e-05
1728378773,0,False,0.0,0.0,0.0
1728378773,1,False,0.046603918,-0.0146364060581618,-0.013584586058158266
1728378773,12,True,0.08337179,-0.0018157767427262606,-0.0019409892427120212
3331040,0,False,0.0,0.0,0.0
3331040,1,False,-0.21970087,-0.7711429185558849,-0.783515832539706
3331040,16,True,0.04686527,0.009870676919470966,0.009795234419470944
1664132307,0,False,0.0,0.0,0.0
1664132307,1,False,-0.020226955,-0.14437147199628705,-0.1608007769963038
1664132307,348,True,0.33537304,0.008664096461726375,0.007539883961712235
93836585,0,False,0.0,0.0,0.0
93836585,1,False,0.03265941,1.121094773026611,1.1121149935520407
93836585,117,True,0.086551726,1.0921817492319938,1.083577157257423
1923406562,0,False,0.0,0.0,0.0
1923406562,1,False,0.27971268,0.029707481763212133,0.022481924263203723
1923406562,554,True,0.31232446,0.03726404310476486,0.03481110310475799
1465251546,0,False,0.0,0.0,0.0
1465251546,1,False,-0.011040486,-0.032636379096388834,-0.03163263569138053
1465251546,28,True,0.05278243,-0.00040201989628774193,-0.00032689239640149026
509412959,0,False,0.0,0.0,0.0
509412959,1,False,0.7240609,-3.1819486260741456,-3.11342325857413
509412959,638,True,0.91824853,0.226742247010975,0.22398564701097712
597026999,0,False,0.0,0.0,0.0
597026999,1,False,-0.19933455,-0.38490515956300975,-0.3655831652058623
597026999,16,True,0.040835705,0.0009889208283837547,0.0009135833283835382
892908145,0,False,0.0,0.0,0.0
892908145,1,False,0.05105177,-0.025649858359479083,-0.025674815859929367
892908145,25,True,0.06908122,-0.022397258216138027,-0.02239726321749913
435041765,0,False,0.0,0.0,0.0
435041765,1,False,-0.414043,-2.3599250382564385,-2.3450730509539426
435041765,62,True,0.012846259,0.004275142524953424,0.004225082524953905
207416876,0,False,0.0,0.0,0.0
207416876,1,False,0.36703783,-0.02446779618334105,-0.024492703683336003
207416876,25,True,0.3894823,-0.024492698683339142,-0.024492703683336003
1007960426,0,False,0.0,0.0,0.0
1007960426,1,False,-0.052021693,0.20790888397764462,0.21103128133086102
1007960426,28,True,0.069727935,-0.001427154379118889,-0.0013522068791189668
478815602,0,False,0.0,0.0,0.0
478815602,1,False,-0.15355596,-0.14258966894720446,-0.15975973002110777
478815602,24,True,0.011162087,0.0006084174008241794,0.0006334224008668343
989160721,0,True,0.0,0.0,0.0
989160721,1,False,-0.118964955,-0.01979468758912517,-0.01994465758912156
608323655,0,False,0.0,0.0,0.0
608323655,1,False,-0.0029628277,-0.04314011521364909,-0.04401669021364896
608323655,285,True,0.044091254,-0.026015258987049664,-0.02601517148704957
1679906238,0,False,0.0,0.0,0.0
1679906238,1,False,-0.13359475,0.2809852450463839,0.2695208275463443
1679906238,794,True,0.06813761,-0.09018414252874851,-0.08638034252879123
2135048788,0,False,0.0,0.0,0.0
2135048788,1,False,-0.095306665,0.030480399848164197,0.020107250367118468
2135048788,24,True,0.0055196285,0.00047074834100868657,0.0004958008407811576
1550230600,0,False,0.0,0.0,0.0
1550230600,1,False,0.22803645,-0.022502104958474156,-0.022626742458470517
1550230600,33,True,0.27396935,-0.028999999999999915,-0.028999999999996362
2105434622,0,True,0.0,0.0,0.0
2105434622,1,False,-0.14883453,-0.012856035981259534,-0.01227836098125934
823433603,0,False,0.0,0.0,0.0
823433603,1,False,0.028078973,-0.022127025196734706,-0.02225137519673126
