episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
10,-7.799938800355449,-14.334585467557245,-15.671064509848648,11.152804877857646,0.0,26.823869387706303,-2.0875948498422403,0.7511158075513971,37.48669150221929,-25.562954968473022,63.0496464706923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
11,-3.9310611021833757,-33.53301980013501,-33.51673991763278,-36.74664052985995,0.0,-3.2299006122271807,0.0,0.016279882500000616,55.93882653739576,54.407682084381825,1.5311444530139255,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
12,10.989984325273326,10.988554373909546,10.988554373907867,-8.64467153543647,0.0,-19.633225909344336,0.0,0.0,0.3781469772165451,0.378146977216522,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
13,-51.64589076933407,-51.64635999797791,-51.06916878494578,-13.735027664779828,0.0,37.334141120165974,-0.49169241196955227,1.0688836250058367,65.31661686080169,0.21661686080122422,65.10000000000048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,46.82878650931161,41.42349166534136,41.29330299271794,5.135363346885355,0.0,-36.157939645832606,0.0,-0.13018867262186926,12.638762767851205,23.249289976191214,-10.610527208340017,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
15,2.509794745895706,2.509186149823818,0.4371773466300375,7.432829230257147,0.0,6.995651883627105,-2.075002803190614,0.0029939999999998297,0.5466974000446214,0.2466974000446629,0.29999999999998295,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
16,-12.453548474990384,-12.457137194863657,-13.09708589110457,18.89215612277442,0.0,31.989242013878982,-0.6399486962403529,0.0,0.5990592519335678,0.5990592519335811,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
17,20.84056837306707,20.817068040052217,20.69973544166633,5.641685873655435,0.0,-15.058049568010873,-0.13945375429764795,0.02212115591338149,0.7170181666158442,-1.5329818333840226,2.249999999999872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,3.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
18,27.779637682011526,24.584116179380423,24.89995902462245,-15.759118032255008,0.0,-40.659077056877464,0.0,0.3158428452418519,0.8739783435142527,-17.876021656484703,18.749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
19,24.750941252699196,24.748424403331544,24.746417803330015,-5.485698428592548,0.0,-30.23211623192256,0.0,-0.0020065999999998854,0.30542952551319047,0.5016821072802595,-0.19625258176706373,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
20,26.0,-74.0,-74.0,-92.01672131032234,0.0,-18.016721310322346,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
21,16.221882528723654,-88.26499990230641,-88.28984417620167,-96.43170780505227,0.0,-8.141863628850603,0.0,-0.024844273894721797,100.0,102.21882528723859,-2.2188252872385923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
22,-11.310791530579081,-55.54081139074472,-55.10578408451747,-62.046332141558324,0.0,-6.940548057040834,0.0,0.4350273062276774,100.0,66.50565378985883,33.49434621014118,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
23,26.67939999999857,-74.75571225000138,-74.76287011500072,-82.64284335779253,0.0,-7.879973242791775,0.0,-0.00715786499999975,100.0,100.71499999999997,-0.714999999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
24,-5.141894604314075,-5.143977768779971,-5.14397776878085,9.948770674606891,0.0,15.09274844338775,0.0,0.0,0.45641696571181,0.45641696571181267,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,35.94221148798715,-29.92037894490936,-29.665531790073913,-64.72255172002525,0.0,-35.05701992995132,0.0,0.2548471548354011,100.0,81.15577024025865,18.84422975974135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
26,22.11263814091035,22.068180939845846,21.833807327534355,4.979811941915584,2.220446049250313e-16,-16.853995385618756,-0.16212719539034026,-0.0722464169191333,0.18504842912409458,-2.108487634881991,2.2935360640060645,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
27,-37.6817597958148,-37.68392130454926,-38.17729155890636,-15.633819869181044,0.0,22.543471689725326,-0.49529910435915525,0.0019288500000002057,0.5474202871953082,0.464920287195298,0.08250000000000313,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
28,34.0743967225917,-14.287635230651112,-14.287635230650142,-38.40430346462204,0.0,-24.1166682339719,0.0,0.0,69.54281555505415,69.54281555505415,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
29,-19.65648504193632,-88.25505239586549,-88.03521063398662,-84.54714721190771,0.0,3.4880634220789166,0.0,0.21984176187864657,100.0,82.82425209679178,17.175747903208215,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,40.84488873995724,21.883390498118548,21.33903153780674,-39.140172931006866,0.0,-60.479204468813606,0.0,-0.5443589603146131,0.34480249333955726,43.54480249333862,-43.19999999999908,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
31,-20.18692878204143,-23.141046544419417,-25.47216506045382,-8.365601724542355,0.0,17.106563335911463,-2.3418893110334977,0.01077079499999895,18.33772763978547,17.18754712685317,1.1501805129322917,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,-0.8025786934535718,-2.5347625770705715,-4.288668945692436,-5.048781079777269,-3.552713678800501e-15,-0.7601121340848325,-1.8491768861188902,0.09527051749999808,20.509688391286105,13.161245699465532,7.348442691820583,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.41312426328659,40.0,0.00023447058520450825,7.815686173483609e-05,0.4191760091111064,10.21167150735855,1.5547516902287801,30.0,0.00023447058520450825,7.815686173483609e-05,-0.09425120931118727,4.051169355710347
33,14.346703296721898,11.363187642967556,11.200099615831512,4.320346202810686,0.0,-6.879753413020823,0.0,-0.16308802713404205,0.24040301694317634,17.27285631780205,-17.032453300858887,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.380235039669534,46.0,0.00023267171427506018,7.755723809168674e-05,0.25575582261966623,9.571388234262882,1.1911353468894958,30.0,0.00023267171427506018,7.755723809168674e-05,-0.2572287971774737,4.006611275672912
34,-2.776842923332879,-9.548902289101386,-9.37058204322955,27.76799890799439,0.0,37.13858095122393,-0.19045654319370442,0.36877678906342837,0.807563428438101,-26.02318075441299,26.830744182851078,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.122018286676118,33.0,0.00023088664438004886,7.696221479334962e-05,0.2313119195063006,10.03708772948294,1.0584565957387289,30.0,0.00023088664438004886,7.696221479334962e-05,-0.36859732468922934,4.133080025513967
35,11.224456210999051,8.822997840504256,8.705064499726026,2.637205289399162,-8.881784197001252e-16,-6.067859210326857,0.0,-0.11793334077852516,0.6574099414693109,15.49663954054167,-14.83922959907236,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.973965194490221,54.0,0.00022911526963719647,7.637175654573218e-05,0.13027227000781783,10.583735077469438,0.8685103317101797,30.0,0.00022911526963719647,7.637175654573217e-05,-0.4394780601064364,3.7574142773946124
36,22.245414513550713,22.065641845886134,20.91444585849183,6.3652819235961555,-4.440892098500626e-16,-14.549163934895681,-1.11462460302684,-0.03657138437011749,0.41246070340838514,4.239960703409652,-3.8275000000012795,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,7.177632378368843,41.0,0.0002273574849765597,7.57858283255199e-05,0.12770773253471748,11.07900307818157,0.8559437692165375,30.0,0.00022735748497655967,7.57858283255199e-05,-0.4904869337876638,4.448636742432912
37,48.21502577564388,-78.81689813578183,-79.78564589484954,-49.637874954860955,0.0,30.147770939988582,-2.350816246554274,1.382068487486093,0.14591002243270168,-112.70843975116757,112.85434977360029,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.634597849201512,37.0,0.0002256131861342975,7.520439537809918e-05,0.05274815736590205,11.348127262012378,0.743929390112559,30.0,0.0002256131861342975,7.520439537809918e-05,-0.5579732676347097,4.125658019383748
38,37.39882888262349,37.3837162791943,37.214688946443644,-4.369699883817223,0.0,-41.584388830260885,-0.16512985774917865,-0.0038974749999997785,0.8418332920404907,1.229333292040483,-0.387499999999978,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.828132880361457,38.0,0.00022388226964648665,7.462742321549556e-05,0.11758761004985947,11.314032956173545,0.7594484726587931,30.0,0.00022388226964648665,7.462742321549556e-05,-0.5526426871617635,4.478630439440409
39,62.477057579629616,44.94737143964049,44.92908953963922,-0.7893005689767155,0.0,-45.718390108615914,0.0,-0.01828189999999915,39.98346801590567,41.86846801590562,-1.8849999999999483,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.458833920955659,40.0,0.00022216463284298462,7.405487761432821e-05,0.0713778437115252,12.847826051712037,0.6930997202793757,30.0,0.0002221646328429846,7.405487761432821e-05,-0.5987722565730412,4.580500419934591
40,24.709238967379353,21.7684685761601,21.754071221162185,-6.581552575544809,0.0,-28.335623796706994,0.0,-0.014397354999999881,15.822218742401176,17.148674558750173,-1.3264558163490001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.411792545902486,49.0,0.0002204601738413398,7.348672461377994e-05,0.009127178514490322,13.010957036699567,0.5880638812979062,30.0,0.0002204601738413398,7.348672461377994e-05,-0.5893209631244342,4.626375373204549
41,16.916299060099337,16.87866094322266,16.25370240907245,-0.6933780320225474,0.0,-16.94708044109499,-0.6153498941536384,-0.009608639999999795,0.984359217104398,1.9400545579101642,-0.9556953408057831,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.0018068097886585,42.0,0.00021876879154074827,7.292293051358275e-05,0.055076012010907845,14.98056994165693,0.5958194866776466,30.0,0.00021876879154074825,7.292293051358274e-05,-0.614377744992574,4.450939067204794
42,20.8159846346602,20.781905684754093,20.7638554987806,-3.7023836418639307,0.0,-24.466239140644536,-0.0013168234732177098,-0.01673336249999926,0.17854848002724566,1.846048480027175,-1.6674999999999258,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.742970241440667,36.0,0.00021709038561605672,7.236346187201891e-05,0.09159996370888418,15.09298430548774,0.5934375991423925,30.0,0.00021709038561605672,7.236346187201891e-05,-0.6762526710828145,4.201818509896596
43,-20.46028798068801,-24.23326788516674,-25.101203607662168,18.480486901761772,0.0,43.58169050942392,-0.8264163627631831,-0.041519359733815826,0.6555672762023192,19.424159967624682,-18.76859269142235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.958724648453469,43.0,0.00021542485651181197,7.180828550393733e-05,-0.0363648539885532,14.454373537107955,0.572836681207021,30.0,0.00021542485651181197,7.180828550393733e-05,-0.6798158645629883,4.011511051654816
44,9.188992970728577,1.243564889562979,1.71138346205541,19.442528741070987,0.0,17.731145279015575,0.0,0.467818572495205,0.3937570258670462,-28.18763573123081,28.58139275709787,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,7.8560980872104045,38.0,0.0002137721054363557,7.125736847878523e-05,-0.10227844785702855,15.542121360176488,0.7189955378572146,30.0,0.00021377210543635568,7.125736847878523e-05,-0.742838802933693,5.044124468167623
45,16.401183174345935,16.359849034746947,16.28719736713946,-4.834240066825766,0.0,-21.121437433965223,-0.06073985510562352,-0.011911812499999858,0.9118362207797048,2.0330799197027805,-1.121243698923054,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.838984489440918,46.0,0.00021213203435596425,7.071067811865475e-05,-0.15536642034092676,17.748602929322615,0.5974628289540609,30.0,0.00021213203435596425,7.071067811865475e-05,-0.7348267634709676,4.969215250015258
46,4.895587504275172,4.888740131813133,4.8807153318130725,-13.860423561725947,2.7755575615628914e-17,-18.74113889353902,0.0,-0.008024799999999544,0.10748851726414443,0.8274885172640518,-0.7199999999999136,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.188539820748407,37.0,0.00021050454598903415,7.016818199634472e-05,-0.1236087415568732,17.470942497253418,0.5911655083298684,30.0,0.00021050454598903415,7.016818199634472e-05,-0.7360500822464625,4.93485985994339
47,13.574947039026883,13.569377936287832,12.64011108041183,6.766147452570149,0.0,-5.873963627841686,-0.9284664558793452,-0.0008004000000004097,0.8250140592754889,0.746264211861358,0.07874984741412243,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.704196593340705,51.0,0.0002088895438003116,6.96298479334372e-05,-0.15786277807737684,17.346644083658855,0.5320832724372546,30.0,0.0002088895438003116,6.962984793343719e-05,-0.7594670663277309,5.4451723059018455
48,-0.6356996393884039,-0.6513815809149507,-0.7326874950352467,-0.18402548032252344,0.0,0.5486620147127218,-0.07410663412196072,-0.007199280000000274,0.612275589738303,1.2522755897384084,-0.6400000000001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8359851023045985,41.0,0.00020728693199516637,6.90956439983888e-05,-0.2875829730182886,18.952977145590435,0.5228486299514771,30.0,0.0002072869319951664,6.90956439983888e-05,-0.8381014585494995,4.711694343884786
49,6.826734034544133,6.811053383952638,6.789248070193941,-12.065223212874518,1.3877787807814457e-17,-18.854471283068452,-0.009764513759250804,-0.012040800000000457,0.05222404510908518,1.2522240451091275,-1.2000000000000455,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.917024501164755,45.0,0.00020569661551390992,6.856553850463664e-05,-0.2637607381161716,18.814468002319337,0.45197347179055214,30.0,0.0002056966155139099,6.856553850463663e-05,-0.8100504577159882,4.751070141792297
50,0.620402613519618,0.5998898089425394,-2.633626403788173,-5.397446152291836,0.0,-2.7638197485036713,-3.2223206927303636,-0.011195519999998911,0.3125462099177838,1.4322291917524461,-1.1196829818346747,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.176757601174441,44.0,0.0002041185000261565,6.803950000871885e-05,-0.24003270789134232,20.153391989794645,0.5351552799344063,30.0,0.0002041185000261565,6.803950000871885e-05,-0.8581841727097829,5.67151951789856
51,-30.472082926851726,-31.851870696451286,-31.938149573654737,38.050533227764284,0.0,69.98868280141907,-0.26453996378745614,0.17826108658466897,0.6774801627510243,-11.746436777165913,12.423916939916925,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.150414487148853,47.0,0.00020255249192522847,6.751749730840951e-05,-0.30569516138193453,21.985984538463835,0.41978162874778113,30.0,0.0002025524919252285,6.751749730840951e-05,-0.870150097211202,5.127706535657247
52,-16.651266302253134,-29.032968679482565,-29.388613500599238,-4.242192328121887,0.0,25.146421172477385,-0.789516067167142,0.43387124605048255,0.6848567466804809,-35.18764325332038,35.87250000000088,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369262909277891,39.0,0.00020099849832260345,6.699949944086781e-05,-0.4300958609733826,20.885573240426872,0.45894619872172676,30.0,0.0002009984983226034,6.699949944086781e-05,-0.7972871492306391,5.464793904622396
53,-8.70891987667224,-8.709863702051948,-10.551102340586072,-22.618036552868766,0.0,-12.066934212282703,-1.841238638530939,0.0,0.30721741156826,0.3072174115682671,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.690655221330359,47.0,0.00019945642704240473,6.648547568080159e-05,-0.47276185135892096,24.872993651856767,0.4652143652240435,30.0,0.00019945642704240473,6.648547568080159e-05,-0.8567788541316986,5.816478820641835
