episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
10,28.311876076229964,27.891422280832167,27.891412335761153,14.516715383706412,0.0,-13.37469695205474,0.0,-9.94507065882469e-06,11.171740860716227,6.484240860716049,4.68750000000016,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
11,36.64574960701924,13.609818490246965,13.615227670245812,4.649234208367936,0.0,-8.965993461877881,0.0,0.005409179999999885,48.53574858565326,47.99576139282747,0.5399871928257992,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
12,27.322041680596158,27.30052593514265,27.30052593514309,-1.0007402349531593,0.0,-28.30126617009624,0.0,0.0,1.4668246471035502,1.466824647103572,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
13,10.719242987644975,10.689675525918322,10.689604988024973,0.8508426655923249,0.0,-9.838762322432652,0.0,-7.053789521090277e-05,0.5079808309691884,-1.7195191690310896,2.2275000000002763,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
14,44.63861653103959,-8.685225888993699,-8.84348480604243,-53.84323801300029,0.0,-44.999753206957855,0.0,-0.1582589170528102,54.13980609766926,73.02317606077764,-18.88336996310842,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
15,17.450276782559232,-1.6534630851430627,-1.6494574851451542,-13.135867066892343,0.0,-11.48640958174719,0.0,0.004005599999999915,44.05782523496482,43.707825234964844,0.3499999999999659,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
16,-6.665520560081859,-6.667441255830329,-7.582786243092357,14.233156848333213,0.0,21.815943091425563,-0.9153449872630404,0.0,0.43825742988217087,0.4382574298821691,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
17,-34.81111128005614,-34.811793847038494,-35.501538289070325,-17.067518502533122,0.0,18.434019786537206,-0.6927405150497634,0.002996073016844773,0.231505928337441,0.26125982897399846,-0.02975390063652949,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,-3.5580263870597264,-3.737015781842706,-4.212108674232983,29.577534229281845,5.551115123125783e-17,33.789642903514824,-0.4643550507088605,-0.010737841679906157,0.2500569086454192,-4.230713826093416,4.4807707347388375,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
19,41.30142884668879,41.30087771909425,41.30217862909458,10.016412624942447,-5.551115123125783e-17,-31.28576600415212,0.0,0.0013009100000002036,0.2997610688636314,0.23476106886362924,0.06499999999998707,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
20,-140.0,-240.0,-240.0,-177.16697874944893,0.0,62.83302125055106,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
21,16.423648955938916,-65.2873732586415,-65.22455389937814,-75.86748930752327,0.0,-10.642935408145132,0.0,0.06281935926317325,100.0,90.39414926563578,9.605850734364232,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
22,12.382303983755264,-92.78004083787152,-92.79809066062357,-91.52279907329404,0.0,1.275291587329526,0.0,-0.01804982275192844,100.0,102.54869322503666,-2.5486932250366587,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
23,22.565,-77.435,-77.4347254675,-52.76041203125543,0.0,24.674313436244596,0.0,0.0002745324999997503,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
24,12.278148926898211,12.275297531262805,12.113383336901734,-0.6194941624319459,0.0,-12.732877499333677,-0.1619141943616853,0.0,0.5339846098351302,0.5339846098350947,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
25,7.798134060269149,7.095608578808463,7.179570489216544,8.21603087431924,0.0,1.0364603851026941,0.0,0.08396191040816728,0.13354880889184528,-8.381679315391912,8.515228124283745,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
26,52.335241435677744,17.544662708245525,17.371279738856092,-16.311409237123513,0.0,-33.6826889759796,0.0,-0.173382969391223,49.55056015110818,58.98353899812406,-9.432978847015878,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
27,-1.5500083473639825,-3.773358077382364,-3.7705622773803644,8.834535775469382,0.0,12.605098052849739,0.0,0.0027958000000002955,15.190901146538366,14.910901146538333,0.28000000000002956,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,0.41619267458190734,0.40861324312320896,0.26895687507356847,4.693377986672329,0.0,4.424421111598761,-0.13965636804886117,0.0,0.8705993027046333,0.8705993027046599,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
29,25.643348532841628,25.398473590629635,25.561048755130937,9.525335634582497,0.0,-16.03571312054845,0.0,0.16257516450409695,8.131515967371584,-4.9484840326305175,13.080000000002087,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
30,27.81241744146064,27.529307729619525,27.51661204740364,4.6448715770424265,0.0,-22.871740470361203,0.0,-0.01269568221638257,0.7550999471933437,-5.320805501435988,6.075905448629321,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
31,27.41034594316625,27.40315767332255,27.403157673320575,9.114665885046131,0.0,-18.28849178827445,0.0,0.0,0.8478366495793637,0.8478366495793532,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
32,0.05697170560987433,0.056480607163780436,0.05740563216472071,3.1981788123929347,0.0,3.1407731802282135,0.0,0.000925024999999976,0.30140845461454546,0.2216074109983453,0.07980104361619662,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,10.730860273043314,48.0,0.00023447058520450828,0.00023447058520450828,0.30188044637907296,0.0009945689913971971,2.3820014533897242,0.2935085028409958,30.0,0.00023447058520450825,0.00023447058520450825,0.01664484990760684,0.0009966450820987423,0.42634180883566536
33,15.24842373501706,15.243889404247204,15.246134829250678,19.83140971022984,0.0,4.5852748809791715,0.0,0.002245424999999873,0.9058743958494233,0.6733743958494254,0.23249999999997684,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644345539372141,41.0,0.00023267171427506018,0.00023267171427506018,-0.19789088947880196,0.0009921540068916794,2.519968330860138,0.3004194920261701,30.0,0.00023267171427506018,0.00023267171427506018,-0.0391674980831643,0.0009918629269426067,0.4465368241071701
34,-21.827142174210543,-49.17855313442205,-49.17855313442523,-27.154558941438303,0.0,22.02399419298693,0.0,0.0,52.29857642442239,52.29857642442241,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.070606072743734,45.0,0.00023088664438004888,0.00023088664438004888,-0.49212596946292453,0.0010063663745919864,2.6295081509484186,0.2582705800731977,30.0,0.00023088664438004886,0.00023088664438004886,-0.0861191750698102,0.0009965176888120672,0.3814235712091128
35,34.062784800371446,21.352348774032798,21.361260710148102,-7.272636475052451,0.0,-28.633897185200553,0.0,0.008911936112096203,36.83014625146027,35.65169845370434,1.1784477977559014,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.060126032940177,43.0,0.00022911526963719647,0.00022911526963719647,-0.3849445512128431,0.0010199787279287743,2.7569604224936906,0.19369087691108386,30.0,0.00022911526963719647,0.00022911526963719647,-0.09508258138472835,0.0010043133709890146,0.3961276575922966
36,18.2174121110711,17.81333863896571,17.814340613964756,3.67006974045036,-2.220446049250313e-16,-14.144270873514397,0.0,0.0010019750000000499,6.418604999361122,6.356677371908919,0.061927627452221745,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.90145511759652,36.0,0.00022735748497655967,0.00022735748497655967,-0.34081147569749093,0.0010301075849889053,2.9037023782730103,0.24859733606378237,30.0,0.00022735748497655967,0.00022735748497655967,-0.1117437611023585,0.001011765181707839,0.42743237018585206
37,18.118000433936686,18.1174357331204,18.121683413322913,10.8749985634557,0.0,-7.246684849867204,0.0,0.004247680202925338,0.597634344379486,0.2376343443795328,0.35999999999995325,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.491882941939615,44.0,0.0002256131861342975,0.0002256131861342975,-0.33145629936321214,0.0010387713475872508,2.9954367862506346,0.2006305596480767,30.0,0.0002256131861342975,0.0002256131861342975,-0.12621890157461166,0.00101910406180347,0.3729413578907649
38,-16.313994866814028,-19.470185920653517,-19.911104062700748,15.936369985476656,0.0,35.847474048177396,-0.46281023281372313,0.021892090763540133,19.653172106170047,17.765672106170058,1.8874999999999744,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.475515823106509,37.0,0.00022388226964648668,0.00022388226964648668,-0.3453815627742458,0.0010467036847478233,2.7122540441719263,0.18123490164677303,30.0,0.00022388226964648665,0.00022388226964648665,-0.11551225346823533,0.001026022166479379,0.45630213568607964
39,24.50996749101796,24.44548313139885,24.461276778241118,8.919324541439229,0.0,-15.541952236801894,0.0,0.015793646839119248,4.089377081473245,2.539377081473181,1.550000000000061,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.84938099326157,41.0,0.00022216463284298457,0.00022216463284298457,-0.2912146072925591,0.0010535870479964993,3.3604250768335855,0.2052767127752304,30.0,0.0002221646328429846,0.0002221646328429846,-0.11301757047573725,0.0010321444055686395,0.42866918494304024
40,20.85641632412262,20.748451739691014,20.775435931880644,7.172228487813154,1.7763568394002505e-15,-13.603207444067497,0.0,0.02698419218974326,0.5313334982845674,-3.2857964701363924,3.8171299684209563,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.784670019149781,45.0,0.0002204601738413398,0.0002204601738413398,-0.3570095158285565,0.001058930616515378,2.712783630688985,0.1629227230946223,30.0,0.0002204601738413398,0.0002204601738413398,-0.14315709645549457,0.0010377692990005017,0.3514505545298258
41,21.89528872928809,17.535434787315662,17.535684687315815,21.545155986714636,0.0,4.009471299398829,0.0,0.0002499000000000251,20.90464438850981,20.880263269347033,0.02438111916279232,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,6.727382859518362,43.0,0.00021876879154074825,0.00021876879154074825,-0.48204839056314425,0.0010647786223481213,3.030612454857937,0.2012744682530562,30.0,0.00021876879154074825,0.00021876879154074825,-0.13288070944448313,0.0010431554440098504,0.4635267217954
42,25.011744435203042,17.02932457992157,17.043106929921997,5.793194701883516,8.881784197001252e-16,-11.249912228038482,0.0,0.013782350000001177,29.280676556418484,28.253176556418346,1.0275000000001349,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,7.218611591002521,34.0,0.00021709038561605672,0.00021709038561605672,-0.39983226578025255,0.0010729868697714718,3.5441268226679634,0.1671800780420502,30.0,0.00021709038561605672,0.00021709038561605672,-0.13282207002242405,0.001048116770107299,0.3359987085064252
43,26.84596798110439,25.004940833181298,25.031096159228248,8.803452806178466,0.0,-16.227643353049796,-0.05934354645421536,0.0854988724999969,25.220097430230467,13.568445555490477,11.65165187474,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.34832409925239,43.0,0.00021542485651181197,0.00021542485651181197,-0.500403244828069,0.001080282625395718,3.280894548393959,0.1905191789070765,30.0,0.00021542485651181197,0.00021542485651181197,-0.16032806982596715,0.0010537291838166615,0.4178966114918391
44,-8.955503370078077,-30.23105710252426,-30.041289843967366,1.1447416218581397,0.0,31.186031465825515,0.0,0.18976725855765963,71.06793087326808,46.12543087326793,24.94250000000015,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,7.285626762053546,34.0,0.00021377210543635568,0.00021377210543635568,-0.4003521002390805,0.001086629755959353,3.6955222452388092,0.2058526155849298,30.0,0.00021377210543635568,0.00021377210543635568,-0.20823561201492946,0.0010604328126646578,0.4273810813824336
45,-40.96040639097919,-53.757412217624456,-53.55745105410056,-9.21827340821697,0.0,44.339177645883595,0.0,0.1999611635219519,57.63551290802818,35.77290291078607,21.86260999724209,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.828059808627979,37.0,0.00021213203435596428,0.00021213203435596428,-0.4929117367074296,0.0010934078128303627,3.4630181660523287,0.22540133694807687,30.0,0.00021213203435596425,0.00021213203435596425,-0.22970353960990905,0.001068023700887958,0.5075325757265091
46,-19.867820962250377,-54.95929479429996,-54.954792544300155,-19.50656900873431,0.0,35.44822353556586,0.0,0.004502249999999746,59.55052159146784,59.2380568824211,0.31246470904674284,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.591492263894332,38.0,0.00021050454598903415,0.00021050454598903415,-0.47539909497687693,0.0011018635123036802,3.7527227715442053,0.2941301017999649,30.0,0.00021050454598903415,0.00021050454598903415,-0.29138380438089373,0.0010773288047251602,0.5637573808431625
47,-7.930234858518816,-12.145295865225005,-12.057263737724776,0.6528590117764393,0.0,12.710122749501204,-0.1503788353601223,0.23841096285940305,35.66584645124554,20.530613743154856,15.13523270809068,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.964303371382923,41.0,0.0002088895438003116,0.0002088895438003116,-0.4540034565256863,0.0011091467998240415,3.943275472012962,0.3672937077780565,30.0,0.0002088895438003116,0.0002088895438003116,-0.3649115264415741,0.001088280521798879,0.6081998815139135
48,25.96370731483148,20.520623542327108,20.761011016326115,-11.30750687774917,0.0,-32.06851789407524,0.0,0.24038747399620103,0.18465927067119026,-23.33041742555065,23.51507669622185,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.713819221446388,38.0,0.0002072869319951664,0.0002072869319951664,-0.40322684261359665,0.0011140520494480274,4.177622152002234,0.428251879910628,30.0,0.0002072869319951664,0.0002072869319951664,-0.4116856704155604,0.0010998864308930933,0.7665803442398708
49,3.9226509296022414,3.548489649270267,3.7855728642594855,5.483138736852739,-3.552713678800501e-15,1.6975658725932552,0.0,0.2370832149878261,33.90766602152782,6.116872406156389,27.790793615371406,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3014489499534045,41.0,0.00020569661551390986,0.00020569661551390986,-0.3981799719537177,0.0011190597518778791,4.201684791867326,0.3894205018877983,30.0,0.0002056966155139099,0.0002056966155139099,-0.4405459264914195,0.0011110246957590183,0.7192478020985921
50,43.448951856189524,41.057173628824536,41.26806402849366,-0.46039850816397115,0.0,-41.72846253665765,0.0,0.21089039966928413,0.04922854133606336,-15.465374962686777,15.514603504022865,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.90404552883572,45.0,0.00020411850002615653,0.00020411850002615653,-0.43859005487627456,0.0011247426349048812,4.225729584693909,0.40878058448433874,30.0,0.0002041185000261565,0.0002041185000261565,-0.5041772991418838,0.0011216295727839072,0.7873910665512085
51,-18.292307354518925,-18.502563012230365,-18.571031934581736,1.0442758434588526,0.0,19.615307778040567,-0.30346419530610547,0.2349952729550219,0.97963569919105,-4.585364300810127,5.565000000001181,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,8.251452139445714,42.0,0.0002025524919252285,0.0002025524919252285,-0.5113649510201954,0.0011308398458086664,4.909324135099139,0.2894961891074975,30.0,0.0002025524919252285,0.0002025524919252285,-0.5573778420686721,0.0011318661854602396,0.6534255901972453
52,-14.648736594486763,-15.758517013172288,-16.088599982706647,15.947911311198885,0.0,32.03651129390552,-0.5679318252309713,0.23784885569625966,15.598812220839207,10.53461161450921,5.064200606329979,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,7.270172462906948,43.0,0.00020099849832260343,0.00020099849832260343,-0.5259974425615266,0.0011372194885341234,4.677610103474107,0.29949853420257566,30.0,0.0002009984983226034,0.0002009984983226034,-0.5614372332890828,0.0011418249962540964,0.6453735540310542
