episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
10,-7.799938800355449,-14.334585467557245,-14.33458546755781,12.489283920148488,0.0,26.823869387706303,0.0,0.0,37.48669150221929,-25.562954968473022,63.0496464706923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
11,-3.9310611021833757,-33.53301980013501,-33.533019800132784,-36.76292041235996,0.0,-3.2299006122271807,0.0,0.0,55.93882653739576,54.407682084381825,1.5311444530139255,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
12,10.989984325273326,10.988554373909546,10.988554373907867,-8.64467153543647,0.0,-19.633225909344336,0.0,0.0,0.3781469772165451,0.378146977216522,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
13,-51.64589076933407,-51.64635999797791,-51.64635999798206,-14.3122188778161,0.0,37.334141120165974,0.0,0.0,65.31661686080169,0.21661686080122422,65.10000000000048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,46.82878650931161,41.42349166534136,41.423491665339846,5.265552019507227,0.0,-36.157939645832606,0.0,0.0,12.638762767851205,23.249289976191214,-10.610527208340017,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
15,2.509794745895706,2.509186149823818,2.5091861498206534,9.50483803344776,0.0,6.995651883627105,0.0,0.0,0.5466974000446214,0.2466974000446629,0.29999999999998295,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
16,-12.453548474990384,-12.457137194863657,-12.457137194864217,19.532104819014773,0.0,31.989242013878982,0.0,0.0,0.5990592519335678,0.5990592519335811,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
17,20.84056837306707,20.817068040052217,20.81706804005057,5.759018472039699,0.0,-15.058049568010873,0.0,0.0,0.7170181666158442,-1.5329818333840226,2.249999999999872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,3.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
18,27.779637682011526,24.584116179380423,24.5841161793806,-16.074960877496864,0.0,-40.659077056877464,0.0,0.0,0.8739783435142527,-17.876021656484703,18.749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
19,24.750941252699196,24.748424403331544,24.748424403330013,-5.483691828592545,0.0,-30.23211623192256,0.0,0.0,0.30542952551319047,0.5016821072802595,-0.19625258176706373,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
20,26.0,-74.0,-74.0,-92.01672131032234,0.0,-18.016721310322346,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
21,16.221882528723654,-88.26499990230641,-88.26499990230695,-96.40686353115755,0.0,-8.141863628850603,0.0,0.0,100.0,102.21882528723859,-2.2188252872385923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
22,-11.310791530579081,-55.54081139074472,-55.54081139074515,-62.48135944778599,0.0,-6.940548057040834,0.0,0.0,100.0,66.50565378985883,33.49434621014118,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
23,26.67939999999857,-74.75571225000138,-74.75571225000073,-82.6356854927925,0.0,-7.879973242791775,0.0,0.0,100.0,100.71499999999997,-0.714999999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
24,-5.141894604314075,-5.143977768779971,-5.14397776878085,9.948770674606891,0.0,15.09274844338775,0.0,0.0,0.45641696571181,0.45641696571181267,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,35.94221148798715,-29.92037894490936,-29.920378944909316,-64.97739887486065,0.0,-35.05701992995132,0.0,0.0,100.0,81.15577024025865,18.84422975974135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
26,22.11263814091035,22.068180939845846,22.068180939843813,5.214185554225057,2.498001805406602e-16,-16.853995385618756,0.0,0.0,0.18504842912409458,-2.108487634881991,2.2935360640060645,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
27,-37.6817597958148,-37.68392130454926,-37.683921304547226,-15.140449614821886,0.0,22.543471689725326,0.0,0.0,0.5474202871953082,0.464920287195298,0.08250000000000313,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
28,34.0743967225917,-14.287635230651112,-14.287635230650142,-38.40430346462204,0.0,-24.1166682339719,0.0,0.0,69.54281555505415,69.54281555505415,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
29,-19.65648504193632,-88.25505239586549,-88.25505239586528,-84.76698897378638,0.0,3.4880634220789166,0.0,0.0,100.0,82.82425209679178,17.175747903208215,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,40.84488873995724,21.883390498118548,21.883390498121372,-38.59581397069225,0.0,-60.479204468813606,0.0,0.0,0.34480249333955726,43.54480249333862,-43.19999999999908,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
31,-20.18692878204143,-23.141046544419417,-23.14104654442032,-6.034483208508853,0.0,17.106563335911463,0.0,0.0,18.33772763978547,17.18754712685317,1.1501805129322917,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,-1.3476723539920785,-1.3984519401427764,-1.3984519401450457,-2.1585640742298784,-1.7763568394002505e-15,-0.7601121340848325,0.0,0.0,0.9515673706388128,-2.2534326293612104,3.205000000000023,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,86.71387621164322,40.0,0.00023447058520450825,7.815686173483609e-05,-0.09732171050272882,24.621436071395873,112.23156503041585,30.0,0.00023447058520450825,7.815686173483609e-05,0.6370118707418442,30.971442222595215
33,12.92497347013159,8.717877386976003,8.71787738697751,1.8381239739566846,0.0,-6.879753413020823,0.0,0.0,0.5087068956373315,20.51120689563534,-20.00249999999797,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,86.98303199850994,46.0,0.00023267171427506018,7.755723809168674e-05,-0.09491292095702628,28.674082331035446,91.67360506057739,30.0,0.00023267171427506018,7.755723809168674e-05,0.47126029133796693,26.64068319002787
34,-3.8513098001929174,-9.186058166679409,-9.186058166680334,27.952522784543604,0.0,37.13858095122393,0.0,0.0,0.8485626562727617,-23.09707420104653,23.94563685731928,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,65.3672111973618,33.0,0.00023088664438004886,7.696221479334962e-05,-0.1299786459315907,30.70415262742476,114.71062981287638,30.0,0.00023088664438004886,7.696221479334962e-05,0.48888270258903505,32.563862768809
35,8.270985199918869,5.479268871254648,5.479268871256835,-0.5885903390700231,-8.881784197001252e-16,-6.067859210326857,0.0,0.0,0.3826221824126179,16.708429994060545,-16.325807811647934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,88.31144211027357,54.0,0.00022911526963719647,7.637175654573218e-05,-0.37459328384311114,36.87515405372337,71.35572651227315,30.0,0.00022911526963719647,7.637175654573217e-05,0.48155694355567297,26.198771270116172
36,21.58356963070667,21.463869684611023,21.463869684608902,6.914705749713224,0.0,-14.549163934895681,0.0,0.0,0.9647679993836249,3.4597679993844497,-2.495000000000804,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,58.911858326051295,41.0,0.0002273574849765597,7.57858283255199e-05,-0.43032800242668245,34.98749518975979,80.19193909565608,30.0,0.00022735748497655967,7.57858283255199e-05,0.6220557073752085,26.945337327321372
37,-13.817625088892383,-13.982879296880608,-13.982879296880949,16.164891643107637,0.0,30.147770939988582,0.0,0.0,0.5748529179348623,-4.065147082065119,4.639999999999986,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,62.17269005646577,37.0,0.0002256131861342975,7.520439537809918e-05,-0.39490933152469426,40.27069398519155,87.49903093179067,30.0,0.0002256131861342975,7.520439537809918e-05,0.5039545138676961,32.38793937365214
38,33.96572001826033,33.81766380017899,33.817663800176376,-7.7667250300844906,0.0,-41.584388830260885,0.0,0.0,0.005558320678431983,3.847807402681936,-3.8422490820034687,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,74.77727561247976,38.0,0.00022388226964648665,7.462742321549556e-05,-0.4788537678357802,46.389550133755336,94.17758012413978,30.0,0.00022388226964648665,7.462742321549556e-05,0.561341592669487,32.16330733299255
39,63.775598456040825,17.262785880079953,17.262785880080784,-28.455604228535144,3.552713678800501e-15,-45.718390108615914,0.0,0.0,27.922802474374663,68.20030247437387,-40.27749999999921,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,67.26338129043579,40.0,0.00022216463284298462,7.405487761432821e-05,-0.735565846413374,45.492628765106204,86.79572028517723,30.0,0.0002221646328429846,7.405487761432821e-05,0.45036397377649945,32.85402901967367
40,46.97432998880868,18.962894979135147,18.962894979131363,-9.372728817575625,0.0,-28.335623796706994,0.0,0.0,0.9033301868509938,52.92583018685066,-52.02249999999963,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,67.7444718467946,49.0,0.0002204601738413398,7.348672461377994e-05,-0.7829576995299787,44.4450978259651,85.63450476030509,30.0,0.0002204601738413398,7.348672461377994e-05,0.4932940115531286,31.847589286168418
41,26.161168609734887,16.79796937236258,16.797969372362736,-0.1491110687322621,0.0,-16.94708044109499,0.0,0.0,0.4565704190085711,30.599345152098117,-30.142774733089514,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,71.64364881742569,42.0,0.00021876879154074827,7.292293051358275e-05,-0.7651390851963134,56.387292475927445,75.23136132359505,30.0,0.00021876879154074825,7.292293051358274e-05,0.5996932208538055,33.24996045430501
42,29.70238822394458,18.444210192962593,18.444210192963364,-6.022028947681164,0.0,-24.466239140644536,0.0,0.0,0.44070853656513975,33.55320853656471,-33.11249999999957,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,65.65056631300185,36.0,0.00021709038561605672,7.236346187201891e-05,-0.8143697016768985,51.98997373051114,49.44575443367163,30.0,0.00021709038561605672,7.236346187201891e-05,0.4825720767180125,34.817645406723024
43,-24.293630795126592,-24.38768485008088,-24.387684850080706,19.194005659343222,0.0,43.58169050942392,0.0,0.0,0.23480893183827334,3.0668233557589692,-2.8320144239207194,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,52.544763498528056,43.0,0.00021542485651181197,7.180828550393733e-05,-0.8499941888243653,51.64281494672908,69.63638661503792,30.0,0.00021542485651181197,7.180828550393733e-05,0.5145164226492246,34.346823104222615
44,1.2115915580392902,1.2115883513597525,1.2115883513620815,18.94273363037766,0.0,17.731145279015575,0.0,0.0,0.8070927960368977,-0.01790720396304657,0.8249999999999531,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,60.427589416503906,38.0,0.0002137721054363557,7.125736847878523e-05,-1.0202299058437347,64.66962244636134,59.33386123975118,30.0,0.00021377210543635568,7.125736847878523e-05,0.46293834249178567,33.969970512390134
45,21.06329862065286,15.552135301383263,15.552135301379657,-5.569302132585563,0.0,-21.121437433965223,0.0,0.0,0.7278672495827152,23.475867011187457,-22.747999761604706,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,56.870489462562226,46.0,0.00021213203435596425,7.071067811865475e-05,-0.8923122753267703,62.39385018141373,40.86286526620388,30.0,0.00021213203435596425,7.071067811865475e-05,0.4215006227294604,29.149868377049764
46,10.776864834747496,9.663007759091924,9.663007759090583,-9.078131134448437,0.0,-18.74113889353902,0.0,0.0,0.8299686855473425,10.553942749776368,-9.723974064228996,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,51.449220567136194,37.0,0.00021050454598903415,7.016818199634472e-05,-0.9346557001809817,71.74132434741871,55.47524783114592,30.0,0.00021050454598903415,7.016818199634472e-05,0.46560210585594175,41.20918890635173
47,11.273477662000587,11.273382252444224,11.27338225244319,5.399418624601511,0.0,-5.873963627841686,0.0,0.0,0.7909682727564018,-0.09767781547685095,0.8886460882332581,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94055252449185,51.0,0.0002088895438003116,6.96298479334372e-05,-0.9481227947216407,68.87555522544712,57.49415649970373,30.0,0.0002088895438003116,6.962984793343719e-05,0.45525193164745964,32.14007822672526
48,3.9531725239653897,3.655586446747185,3.655586446745472,4.204248461458194,0.0,0.5486620147127218,0.0,0.0,0.177645068814968,5.4551450688153516,-5.277500000000359,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67344819627157,41.0,0.00020728693199516637,6.90956439983888e-05,-0.9276146612516264,59.65435265331733,56.82197959025701,30.0,0.0002072869319951664,6.90956439983888e-05,0.3913342038790385,33.36596841812134
49,9.609885224019875,7.187804021179682,7.187804021176522,-11.66666726189194,0.0,-18.854471283068452,0.0,0.0,0.5888893244702018,15.56303698781248,-14.97414766334225,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,47.94771540429857,45.0,0.00020569661551390992,6.856553850463664e-05,-1.0527561479144627,67.31305783589681,37.97273067136606,30.0,0.0002056966155139099,6.856553850463663e-05,0.35000458161036174,32.76622047424316
50,1.430489603255046,0.46734327249303453,0.46734327249246266,-2.296476476011206,-5.421010862427522e-20,-2.7638197485036713,0.0,0.0,0.9860454852896794,9.814001888944242,-8.827956403654568,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,47.78863871097565,44.0,0.0002041185000261565,6.803950000871885e-05,-0.9173114679076455,76.2710199139335,42.372083248694736,30.0,0.0002041185000261565,6.803950000871885e-05,0.4331297310690085,36.28985366821289
51,-33.34014754767262,-33.34631045297794,-33.34631045297952,36.64237234843952,0.0,69.98868280141907,0.0,0.0,0.7806791204195633,-0.7850417380826478,1.5657208585022253,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,69.03549564138372,47.0,0.00020255249192522847,6.751749730840951e-05,-1.1644913414691358,86.4235199461592,56.159514182806014,30.0,0.0002025524919252285,6.751749730840951e-05,0.4663962297141552,33.110087903340656
52,-22.455374984675668,-22.61420564707527,-22.6142056470735,2.5322155254038643,0.0,25.146421172477385,0.0,0.0,0.9146435241048323,-3.9853564758952613,4.900000000000109,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,45.89265386874859,39.0,0.00020099849832260345,6.699949944086781e-05,-1.137652086905944,67.40363739698361,38.35975070695083,30.0,0.0002009984983226034,6.699949944086781e-05,0.3905273389071226,39.50180244445801
53,28.58761735128246,-44.47019160926966,-44.47019160926733,-56.537125821550035,0.0,-12.066934212282703,0.0,0.0,0.8619849175633902,85.47386089358086,-84.61187597601744,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,37.35824475389846,47.0,0.00019945642704240473,6.648547568080159e-05,-1.2824204183639365,70.08641965338525,49.50848033527533,30.0,0.00019945642704240473,6.648547568080159e-05,0.40466877619425456,39.50885712305705
54,10.427972838637288,10.41726269808501,10.417262698085711,6.84636084350848,0.0,-3.5709018545772304,0.0,0.0,0.037601910704296415,-1.0348980892956892,1.072499999999991,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,31.987081927222174,37.0,0.00019792618661593412,6.597539553864472e-05,-1.1938515772690643,73.69855073980384,48.9041101641953,30.0,0.00019792618661593412,6.597539553864473e-05,0.39072652409474057,40.56556208928426
55,38.286126763818174,35.47337374795334,35.47337374795364,3.5560580208782095,0.0,-31.917315727075422,0.0,0.0,0.8962641618481939,16.77126416184789,-15.874999999999684,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,46.753440863207764,38.0,0.000196407686276246,6.546922875874867e-05,-1.19534338775434,90.4493485249971,46.42632602651914,30.0,0.000196407686276246,6.546922875874866e-05,0.3944548143694798,40.31110536257426
