episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
10,-7.799938800355449,-14.334585467557245,-14.33458546755781,12.489283920148491,0.0,26.823869387706303,0.0,0.0,37.48669150221929,-25.562954968473022,63.0496464706923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
11,-3.9310611021833757,-33.53301980013501,-33.533019800132784,-36.762920412359975,0.0,-3.2299006122271807,0.0,0.0,55.93882653739576,54.407682084381825,1.5311444530139255,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
12,10.989984325273326,10.988554373909546,10.988554373907867,-8.64467153543647,0.0,-19.633225909344336,0.0,0.0,0.3781469772165451,0.378146977216522,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
13,-51.64589076933407,-51.64635999797791,-51.64635999798206,-14.312218877816107,0.0,37.334141120165974,0.0,0.0,65.31661686080169,0.21661686080122422,65.10000000000048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,46.82878650931161,41.42349166534136,41.423491665339846,5.265552019507228,0.0,-36.157939645832606,0.0,0.0,12.638762767851205,23.249289976191214,-10.610527208340017,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
15,2.509794745895706,2.509186149823818,2.5091861498206534,9.504838033447756,0.0,6.995651883627105,0.0,0.0,0.5466974000446214,0.2466974000446629,0.29999999999998295,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
16,-12.453548474990384,-12.457137194863657,-12.457137194864217,19.532104819014773,0.0,31.989242013878982,0.0,0.0,0.5990592519335678,0.5990592519335811,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
17,20.84056837306707,20.817068040052217,20.81706804005057,5.7590184720397,0.0,-15.058049568010873,0.0,0.0,0.7170181666158442,-1.5329818333840226,2.249999999999872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,3.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
18,27.779637682011526,24.584116179380423,24.5841161793806,-16.074960877496864,0.0,-40.659077056877464,0.0,0.0,0.8739783435142527,-17.876021656484703,18.749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
19,24.750941252699196,24.748424403331544,24.748424403330013,-5.483691828592547,0.0,-30.23211623192256,0.0,0.0,0.30542952551319047,0.5016821072802595,-0.19625258176706373,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
20,26.0,-74.0,-74.0,-92.01672131032234,0.0,-18.016721310322346,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
21,16.221882528723654,-88.26499990230641,-88.26499990230695,-96.40686353115755,0.0,-8.141863628850603,0.0,0.0,100.0,102.21882528723859,-2.2188252872385923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
22,-11.310791530579081,-55.54081139074472,-55.54081139074515,-62.481359447786005,0.0,-6.940548057040834,0.0,0.0,100.0,66.50565378985883,33.49434621014118,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
23,26.67939999999857,-74.75571225000138,-74.75571225000073,-82.63568549279252,0.0,-7.879973242791775,0.0,0.0,100.0,100.71499999999997,-0.714999999999975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
24,-5.141894604314075,-5.143977768779971,-5.14397776878085,9.948770674606891,0.0,15.09274844338775,0.0,0.0,0.45641696571181,0.45641696571181267,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,35.94221148798715,-29.92037894490936,-29.920378944909316,-64.97739887486068,0.0,-35.05701992995132,0.0,0.0,100.0,81.15577024025865,18.84422975974135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
26,22.11263814091035,22.068180939845846,22.068180939843813,5.214185554225058,2.220446049250313e-16,-16.853995385618756,0.0,0.0,0.18504842912409458,-2.108487634881991,2.2935360640060645,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
27,-37.6817597958148,-37.68392130454926,-37.683921304547226,-15.140449614821884,0.0,22.543471689725326,0.0,0.0,0.5474202871953082,0.464920287195298,0.08250000000000313,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
28,34.0743967225917,-14.287635230651112,-14.287635230650142,-38.40430346462204,0.0,-24.1166682339719,0.0,0.0,69.54281555505415,69.54281555505415,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
29,-19.65648504193632,-88.25505239586549,-88.25505239586528,-84.76698897378638,0.0,3.4880634220789166,0.0,0.0,100.0,82.82425209679178,17.175747903208215,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,40.84488873995724,21.883390498118548,21.883390498121372,-38.59581397069224,0.0,-60.479204468813606,0.0,0.0,0.34480249333955726,43.54480249333862,-43.19999999999908,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
31,-20.18692878204143,-23.141046544419417,-23.14104654442032,-6.034483208508853,0.0,17.106563335911463,0.0,0.0,18.33772763978547,17.18754712685317,1.1501805129322917,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,-1.2747467784239999,-9.234541546684492,-9.234541546680816,-9.994653680765655,0.0,-0.7601121340848325,0.0,0.0,30.110856777644415,28.213108244680328,1.8977485329640669,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.956883788108826,0.00011723529260225412,11.862506830692292,1.8975873917341233,55.772369384765625,40.0,1.7123502473036447,0.00011723529260225412,4.658399144808452,0.6698739707469941,11.141833305358887,30.0
33,13.871917762916521,13.867876541613827,13.867876541612938,6.988123128592108,-1.1102230246251565e-15,-6.879753413020823,0.0,0.0,0.6357060093072704,0.6357060093072793,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.797900013301684,0.00011633585713753009,10.53574568292369,1.6777723716652913,53.972537994384766,46.0,1.489105490843455,0.00011633585713753009,4.535644324620565,0.6053104857603709,10.582698822021484,30.0
34,-29.182397551345915,-29.28944215947827,-29.28944215948077,7.849138791743166,0.0,37.13858095122393,0.0,0.0,6.606873031141461,3.271767230906801,3.335105800234655,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.225267186309352,0.00011544332219002443,11.010474913048022,1.5634205521959248,52.898658752441406,33.0,1.3344733794530232,0.00011544332219002443,4.434475282828013,0.5433663537104925,9.677871704101562,30.0
35,10.50490285578223,10.503553800858773,10.503553800859168,4.435694590532309,0.0,-6.067859210326857,0.0,0.0,0.2881121710559569,0.36729483027352405,-0.07918265921755871,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.993774449383771,0.00011455763481859824,11.721791037806758,1.5108427670266893,52.5123405456543,54.0,1.0421257754166922,0.00011455763481859824,4.230917473634084,0.4680083860953649,8.843241691589355,30.0
36,23.038331164062082,22.845931001990166,22.845931001993986,8.296767067098308,0.0,-14.549163934895681,0.0,0.0,5.685453823746471,4.386344287352678,1.2991095363937641,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,7.074435577159974,0.00011367874248827985,12.318881907114168,1.4925412986336686,51.96091842651367,41.0,1.0026676545540492,0.00011367874248827983,4.734535551071167,0.44772642056147255,8.477330207824707,30.0
37,-24.91794141448653,-25.877215699549584,-25.877215699552213,4.270555240436375,0.0,30.147770939988582,0.0,0.0,9.794254872439495,9.794254872439517,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.486124309333595,0.00011280659306714875,12.65710852597211,1.474894278758281,51.83644104003906,37.0,0.915642245610555,0.00011280659306714875,4.758467642466227,0.44981784919897716,9.515009880065918,30.0
38,46.45546469107943,46.45536648123865,46.45536648123587,4.870977650975009,0.0,-41.584388830260885,0.0,0.0,0.2988114889652991,-0.09910087828851238,0.39791236725381235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.930431642030415,0.00011194113482324333,12.830799391395168,1.4567202455119084,51.53253173828125,38.0,1.2870006263256073,0.00011194113482324333,6.033021116256714,0.4954362154006958,15.227799415588379,30.0
39,62.48614931516521,34.81155240843529,34.81155240843761,-10.906837700178317,0.0,-45.718390108615914,0.0,0.0,48.716650631578865,52.606650631578816,-3.889999999999965,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.788894337415694,0.00011108231642149231,15.152947998046875,1.5276556134223938,51.162025451660156,40.0,0.9603643039862315,0.0001110823164214923,6.536273058255514,0.4578944494326909,12.711267471313477,30.0
40,31.328216894606534,29.79788912872844,29.797889128728347,1.4622653320213579,0.0,-28.335623796706994,0.0,0.0,12.003141720937904,12.370641720937908,-0.3675000000000139,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.849113376773134,0.0001102300869206699,14.914903932688187,1.488364966548219,51.17238998413086,49.0,0.8431266943613688,0.0001102300869206699,6.352823694547017,0.4515099843343099,10.906525611877441,30.0
41,23.379965570247368,23.279985894123516,23.279985894123524,6.332905453028529,0.0,-16.94708044109499,0.0,0.0,2.1145521795970126,3.1619562951415503,-1.04740411554452,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.104340235392253,0.00010938439577037414,17.895630654834566,1.4959686171440851,50.61349105834961,42.0,0.7547055184841156,0.00010938439577037412,5.722729357083638,0.42375749051570893,9.677188873291016,30.0
42,20.07258855650258,20.066374647647905,20.066374647646157,-4.399864492998379,0.0,-24.466239140644536,0.0,0.0,0.6157835057690875,0.7882835057690603,-0.17249999999998167,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.916207863224877,0.00010854519280802836,16.899305423100788,1.4576674666669633,50.43246078491211,36.0,0.7039887169996898,0.00010854519280802836,6.463732544581095,0.4150877724091212,8.821344375610352,30.0
43,-35.19568469551811,-46.35472836077837,-46.35472836077892,-2.773037851354991,0.0,43.58169050942392,0.0,0.0,33.40515478973305,33.40515478973306,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.134051528087882,0.00010771242825590599,16.846569748811945,1.3938351592352225,50.13132858276367,43.0,0.7046047459046046,0.00010771242825590599,6.186452762285868,0.4194490979115168,8.175832748413086,30.0
44,1.2304619779355708,1.211959316788671,1.2119593167918998,18.943104595807473,-1.1102230246251565e-16,17.731145279015575,0.0,0.0,1.3602448730614611,1.3602448730614527,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,7.996577294249284,0.00010688605271817785,18.172295871533844,1.4740594594102157,50.13572311401367,38.0,0.8344384501377742,0.00010688605271817784,7.363981636365255,0.44281944235165915,7.537324905395508,30.0
45,23.502164904865975,23.493601064026393,23.49360106402413,2.3721636300589086,0.0,-21.121437433965223,0.0,0.0,0.925410224688548,0.9254102246885778,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.684355124183323,0.00010606601717798212,19.36101306003073,1.4183250950730366,15.386968612670898,46.0,0.6916392341256141,0.00010606601717798212,7.339408699671427,0.4323286106189092,6.126290321350098,30.0
46,16.124365884104495,16.12262554693681,16.122625546938924,-2.618513346600099,0.0,-18.74113889353902,0.0,0.0,0.7259954714823209,0.4171734852177634,0.3088219862645149,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.76869291228217,0.00010525227299451708,18.935290181958997,1.427301683941403,50.02534866333008,37.0,0.703686711192131,0.00010525227299451708,7.693572449684143,0.4280168980360031,7.042747974395752,30.0
47,7.0639614384105665,7.063356847146524,7.063356847146261,1.189393219304582,4.336808689942018e-18,-5.873963627841686,0.0,0.0,0.41492544439182666,-0.24588437608801939,0.6608098204798709,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.732237376418769,0.0001044447719001558,18.957954743329218,1.3973013185987286,48.8494758605957,51.0,0.6237476815780004,0.0001044447719001558,7.755159632364909,0.40838175813357036,7.969557285308838,30.0
48,3.566363581299287,3.566342972289285,3.5663429722915,4.115004987004224,-1.734723475976807e-18,0.5486620147127218,0.0,0.0,0.17170394832687919,0.04539714748928861,0.1263068008375888,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876502851160561,0.00010364346599758318,21.47069261132217,1.3964893280006037,48.27068328857422,41.0,0.606519345442454,0.0001036434659975832,7.4441952069600426,0.40636534889539083,6.723809242248535,30.0
49,17.663675787785365,17.64929572695176,17.649295726951472,-1.205175556116986,0.0,-18.854471283068452,0.0,0.0,0.6491689136066299,1.1991689136066706,-0.5500000000000291,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,6.371186775631375,0.00010284830775695496,21.92388324737549,1.4028135061264038,47.951087951660156,45.0,0.5835532118876775,0.00010284830775695495,9.347007926305135,0.40467097361882526,6.729353427886963,30.0
50,0.3731064127773279,0.3674689573025611,0.3674689573067508,-2.3963507911969164,3.469446951953614e-18,-2.7638197485036713,0.0,0.0,0.7907135135107382,0.7508299058220091,0.0398836076887303,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.302576834505254,0.00010205925001307825,22.04189612648704,1.3859776177189567,47.76618576049805,44.0,0.6475218087434769,0.00010205925001307825,9.818323691685995,0.4362773984670639,6.685490131378174,30.0
51,-37.60212183511925,-37.60340498610846,-37.60340498611269,32.38527781530638,0.0,69.98868280141907,0.0,0.0,0.7943084016732627,0.3582109698502522,0.4360974318230036,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366862530403949,0.00010127624596261423,25.274449774559507,1.481607345824546,47.35886001586914,47.0,0.5924178173144659,0.00010127624596261425,8.174562660853068,0.4136748025814692,5.175055027008057,30.0
52,-18.928072170048967,-18.963570539888533,-18.963570539889677,6.182850632587687,-1.3183898417423734e-16,25.146421172477385,0.0,0.0,0.4108988923212138,-1.8841011076788092,2.295000000000023,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.897461243164845,0.00010049924916130173,23.578793354523487,1.414053323941353,18.956424713134766,39.0,0.6412358929713567,0.0001004992491613017,11.176662953694661,0.43091352581977843,7.241341590881348,30.0
53,8.838374091113772,8.831867853596947,8.831867853598,-3.235066358684704,6.661338147750939e-16,-12.066934212282703,0.0,0.0,0.10161251644308322,0.8066125164430655,-0.7049999999999983,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.666814215639804,9.972821352120236e-05,27.539377841543644,1.4523410289845569,47.31929397583008,47.0,0.6781376004219055,9.972821352120236e-05,9.822383443514505,0.4226880888144175,7.688149452209473,30.0
54,8.886745289381258,8.885619267703198,8.885619267707249,5.314717413130018,4.163336342344337e-17,-3.5709018545772304,0.0,0.0,0.38693753516520246,-0.3355624648348048,0.7225000000000072,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.3931518342043905,9.896309330796706e-05,25.309403934994258,1.3695815543870669,46.16620635986328,37.0,0.616727301478386,9.896309330796706e-05,9.5095427831014,0.41604379812876385,6.4463348388671875,30.0
55,38.520231482130725,38.52003046933399,38.52003046932865,6.60271474225323,0.0,-31.917315727075422,0.0,0.0,0.28815572628981556,0.14177898177793832,0.14637674451189855,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.299956673070004,9.8203843138123e-05,27.652715632790013,1.4035115179262663,46.065101623535156,38.0,0.7753154247999191,9.8203843138123e-05,10.942003234227498,0.4562175214290619,8.568756103515625,30.0
