policy,env_seed,objective,auction_value,opening_inventory,final_inventory,cancels
original,1202632574,3.4567000178972944,-0.15791754731701263,13.061143661091123,13.178713967544287,9
diagnostic_auction_transfer,1202632574,3.7740156406872103,0.15939807547288268,13.061143661091123,11.921143661091087,0
original,2124558654,-46.244741074703256,-9.094947017729283e-15,32.805012019614566,32.80501201961458,0
diagnostic_auction_transfer,2124558654,-43.53172282021407,2.713018254488755,32.805012019614566,29.174670908267235,2
original,1714748616,8.024295314007457,-0.13614824552385335,0.6587023010477111,0.4864079756924574,11
diagnostic_auction_transfer,1714748616,7.611599019670751,-0.5488445398616268,0.6587023010477111,-2.664187006308394,1
original,1898011230,22.985207386140992,-0.35683186598913424,0.45797673910504955,0.4504767391050386,19
diagnostic_auction_transfer,1898011230,23.155457072432643,-0.18658217969687416,0.45797673910504955,0.7969009432850118,10
original,767118193,40.32125396158433,-0.15042097483419753,0.3035302227832233,-2.618432982735864,14
diagnostic_auction_transfer,767118193,39.0609745264187,-1.4107004099998262,0.3035302227832233,-11.591469777216581,11
original,1003775508,4.976716390415786,0.17172838388853578,0.8542907438028919,-2.1632092561974847,0
diagnostic_auction_transfer,1003775508,4.9165466646736835,0.1115586581480317,0.8542907438028919,-1.0321265507830673,2
original,539531727,4.29189211315644,-0.057037842432509686,0.2834963462904909,0.21599634629043862,5
diagnostic_auction_transfer,539531727,4.362073903599011,0.013143948008893468,0.2834963462904909,0.603030404561475,0
original,1573914570,19.99901704404242,-0.13245923410460095,0.10650462760376911,-1.0076801154956976,3
diagnostic_auction_transfer,1573914570,19.446734332449356,-0.6847419456986298,0.10650462760376911,-3.9955817782688596,14
original,651671679,37.31326498641413,-0.2610676408853303,8.230766410249814,8.206207848614378,12
diagnostic_auction_transfer,651671679,37.156398373197945,-0.41793425410256313,8.230766410249814,8.243266410249815,24
original,1245736900,7.0408015576576295,-0.0014688500382617799,0.23430279181778246,0.4889658976966196,2
diagnostic_auction_transfer,1245736900,6.372680358875139,-0.6695900488206118,0.23430279181778246,-4.890415082872859,1
original,437248997,11.466878339538551,-0.0005991371226512499,0.8752999704045266,1.5127999704045738,4
diagnostic_auction_transfer,437248997,11.316779515867227,-0.15069796079315162,0.8752999704045266,-0.46470002959541823,2
original,65203010,-83.86544997863965,1.027853742965007,38.85147989044414,37.46647989044451,6
diagnostic_auction_transfer,65203010,-80.2202573817128,4.673046339891487,38.85147989044414,32.35626782790271,2
original,1677984384,-12.791157136254798,0.002979056899056017,3.7357335445962008,3.6807335445962,0
diagnostic_auction_transfer,1677984384,-12.72158522325706,0.07255096989690252,3.7357335445962008,1.4786867841705416,0
original,1783535484,-1.8635813150330842,1.2289940916072228,18.817902082666123,11.869478797557678,0
diagnostic_auction_transfer,1783535484,-1.8262086906038586,1.266366716035229,18.817902082666123,10.499254944939057,13
original,735439411,-20.766591702357623,-0.2537533149194082,17.662541776857168,17.81504177685715,11
diagnostic_auction_transfer,735439411,-19.51715059627383,0.9956877911632228,17.662541776857168,7.592066552229728,8
original,159187088,-6.240679352081323,-0.4888360706034767,0.5339132855398816,1.0957468142061562,20
diagnostic_auction_transfer,159187088,-6.0343469584024705,-0.2825036769263588,0.5339132855398816,0.7580950154697238,18
original,1695559284,-30.539386588546087,-0.775055168537166,24.145209440069706,24.424928763878242,29
diagnostic_auction_transfer,1695559284,-31.613149378955285,-1.8488179589461977,24.145209440069706,25.650810323957504,0
original,1735530327,-23.163812208653447,-0.2761799871714482,27.227120104006417,27.54962010400714,3
